Run	BioProject	Source	continent	country
Run	BioProject	Isolation_Source	geo_loc_name_country_continent	country
CNS0178962	CNP0000824	feces	Asia	China
CNS0178569	CNP0000824	ileum	Asia	China
CNS0178547	CNP0000824	feces	Asia	China
CNS0178548	CNP0000824	feces	Asia	China
CNS0178549	CNP0000824	feces	Asia	China
CNS0178550	CNP0000824	feces	Asia	China
CNS0178551	CNP0000824	feces	Asia	China
CNS0178552	CNP0000824	feces	Asia	China
CNS0178553	CNP0000824	feces	Asia	China
CNS0178554	CNP0000824	feces	Asia	China
CNS0178555	CNP0000824	feces	Asia	China
CNS0178556	CNP0000824	feces	Asia	China
CNS0178557	CNP0000824	feces	Asia	China
CNS0178558	CNP0000824	feces	Asia	China
CNS0178559	CNP0000824	feces	Asia	China
CNS0178560	CNP0000824	feces	Asia	China
CNS0178561	CNP0000824	feces	Asia	China
CNS0178562	CNP0000824	feces	Asia	China
CNS0178563	CNP0000824	feces	Asia	China
CNS0178564	CNP0000824	feces	Asia	China
CNS0178565	CNP0000824	feces	Asia	China
CNS0178566	CNP0000824	feces	Asia	China
CNS0178568	CNP0000824	cecum	Asia	China
CNS0178572	CNP0000824	jejunum	Asia	China
CNS0178571	CNP0000824	jejunum	Asia	China
CNS0178931	CNP0000824	feces	Asia	China
CNS0178932	CNP0000824	feces	Asia	China
CNS0178933	CNP0000824	feces	Asia	China
CNS0178934	CNP0000824	feces	Asia	China
CNS0178936	CNP0000824	feces	Asia	China
CNS0178937	CNP0000824	feces	Asia	China
CNS0178940	CNP0000824	feces	Asia	China
CNS0178935	CNP0000824	feces	Asia	China
CNS0178938	CNP0000824	feces	Asia	China
CNS0178939	CNP0000824	feces	Asia	China
CNS0178616	CNP0000824	cecum	Asia	China
CNS0178617	CNP0000824	cecum	Asia	China
CNS0178618	CNP0000824	cecum	Asia	China
CNS0178620	CNP0000824	cecum	Asia	China
CNS0178622	CNP0000824	cecum	Asia	China
CNS0178624	CNP0000824	cecum	Asia	China
CNS0178626	CNP0000824	feces	Asia	China
CNS0178628	CNP0000824	feces	Asia	China
CNS0178629	CNP0000824	feces	Asia	China
CNS0178631	CNP0000824	feces	Asia	China
CNS0178634	CNP0000824	feces	Asia	China
CNS0178635	CNP0000824	feces	Asia	China
CNS0178637	CNP0000824	feces	Asia	China
CNS0178639	CNP0000824	feces	Asia	China
CNS0178640	CNP0000824	feces	Asia	China
CNS0178641	CNP0000824	feces	Asia	China
CNS0178642	CNP0000824	feces	Asia	China
CNS0178643	CNP0000824	feces	Asia	China
CNS0178645	CNP0000824	feces	Asia	China
CNS0178646	CNP0000824	feces	Asia	China
CNS0178647	CNP0000824	feces	Asia	China
CNS0178649	CNP0000824	feces	Asia	China
CNS0178650	CNP0000824	feces	Asia	China
CNS0178653	CNP0000824	feces	Asia	China
CNS0178655	CNP0000824	feces	Asia	China
CNS0178657	CNP0000824	feces	Asia	China
CNS0178659	CNP0000824	feces	Asia	China
CNS0178661	CNP0000824	feces	Asia	China
CNS0178665	CNP0000824	feces	Asia	China
CNS0178666	CNP0000824	feces	Asia	China
CNS0178668	CNP0000824	feces	Asia	China
CNS0178669	CNP0000824	feces	Asia	China
CNS0178670	CNP0000824	feces	Asia	China
CNS0178671	CNP0000824	feces	Asia	China
CNS0178673	CNP0000824	feces	Asia	China
CNS0178674	CNP0000824	feces	Asia	China
CNS0178675	CNP0000824	feces	Asia	China
CNS0178676	CNP0000824	feces	Asia	China
CNS0178677	CNP0000824	feces	Asia	China
CNS0178678	CNP0000824	feces	Asia	China
CNS0178679	CNP0000824	feces	Asia	China
CNS0178680	CNP0000824	feces	Asia	China
CNS0178682	CNP0000824	feces	Asia	China
CNS0178684	CNP0000824	feces	Asia	China
CNS0178686	CNP0000824	feces	Asia	China
CNS0178687	CNP0000824	feces	Asia	China
CNS0178691	CNP0000824	feces	Asia	China
CNS0178692	CNP0000824	feces	Asia	China
CNS0178693	CNP0000824	feces	Asia	China
CNS0178694	CNP0000824	feces	Asia	China
CNS0178695	CNP0000824	feces	Asia	China
CNS0178696	CNP0000824	feces	Asia	China
CNS0178697	CNP0000824	feces	Asia	China
CNS0178699	CNP0000824	feces	Asia	China
CNS0178702	CNP0000824	feces	Asia	China
CNS0178703	CNP0000824	feces	Asia	China
CNS0178704	CNP0000824	feces	Asia	China
CNS0178705	CNP0000824	feces	Asia	China
CNS0178706	CNP0000824	feces	Asia	China
CNS0178707	CNP0000824	feces	Asia	China
CNS0178708	CNP0000824	feces	Asia	China
CNS0178710	CNP0000824	feces	Asia	China
CNS0178712	CNP0000824	feces	Asia	China
CNS0178714	CNP0000824	feces	Asia	China
CNS0178716	CNP0000824	feces	Asia	China
CNS0178717	CNP0000824	feces	Asia	China
CNS0178720	CNP0000824	feces	Asia	China
CNS0178722	CNP0000824	feces	Asia	China
CNS0178724	CNP0000824	feces	Asia	China
CNS0178730	CNP0000824	feces	Asia	China
CNS0178731	CNP0000824	feces	Asia	China
CNS0178732	CNP0000824	feces	Asia	China
CNS0178733	CNP0000824	feces	Asia	China
CNS0178736	CNP0000824	feces	Asia	China
CNS0178738	CNP0000824	feces	Asia	China
CNS0178741	CNP0000824	feces	Asia	China
CNS0178742	CNP0000824	feces	Asia	China
CNS0178743	CNP0000824	feces	Asia	China
CNS0178744	CNP0000824	feces	Asia	China
CNS0178745	CNP0000824	feces	Asia	China
CNS0178746	CNP0000824	feces	Asia	China
CNS0178749	CNP0000824	feces	Asia	China
CNS0178750	CNP0000824	feces	Asia	China
CNS0178751	CNP0000824	feces	Asia	China
CNS0178753	CNP0000824	feces	Asia	China
CNS0178755	CNP0000824	feces	Asia	China
CNS0178757	CNP0000824	feces	Asia	China
CNS0178758	CNP0000824	feces	Asia	China
CNS0178761	CNP0000824	feces	Asia	China
CNS0178763	CNP0000824	feces	Asia	China
CNS0178768	CNP0000824	feces	Asia	China
CNS0178769	CNP0000824	feces	Asia	China
CNS0178770	CNP0000824	feces	Asia	China
CNS0178772	CNP0000824	feces	Asia	China
CNS0178777	CNP0000824	feces	Asia	China
CNS0178782	CNP0000824	feces	Asia	China
CNS0178785	CNP0000824	feces	Asia	China
CNS0178786	CNP0000824	feces	Asia	China
CNS0178787	CNP0000824	feces	Asia	China
CNS0178788	CNP0000824	feces	Asia	China
CNS0178790	CNP0000824	feces	Asia	China
CNS0178791	CNP0000824	feces	Asia	China
CNS0178792	CNP0000824	feces	Asia	China
CNS0178793	CNP0000824	feces	Asia	China
CNS0178794	CNP0000824	feces	Asia	China
CNS0178796	CNP0000824	feces	Asia	China
CNS0178798	CNP0000824	feces	Asia	China
CNS0178801	CNP0000824	feces	Asia	China
CNS0178802	CNP0000824	feces	Asia	China
CNS0178803	CNP0000824	feces	Asia	China
CNS0178804	CNP0000824	feces	Asia	China
CNS0178805	CNP0000824	feces	Asia	China
CNS0178806	CNP0000824	feces	Asia	China
CNS0178807	CNP0000824	feces	Asia	China
CNS0178808	CNP0000824	feces	Asia	China
CNS0178809	CNP0000824	feces	Asia	China
CNS0178810	CNP0000824	feces	Asia	China
CNS0178811	CNP0000824	feces	Asia	China
CNS0178812	CNP0000824	feces	Asia	China
CNS0178815	CNP0000824	feces	Asia	China
CNS0178817	CNP0000824	feces	Asia	China
CNS0178818	CNP0000824	feces	Asia	China
CNS0178822	CNP0000824	feces	Asia	China
CNS0178826	CNP0000824	feces	Asia	China
CNS0178827	CNP0000824	feces	Asia	China
CNS0178828	CNP0000824	feces	Asia	China
CNS0178832	CNP0000824	feces	Asia	China
CNS0178833	CNP0000824	feces	Asia	China
CNS0178834	CNP0000824	feces	Asia	China
CNS0178835	CNP0000824	feces	Asia	China
CNS0178837	CNP0000824	feces	Asia	China
CNS0178839	CNP0000824	feces	Asia	China
CNS0178840	CNP0000824	feces	Asia	China
CNS0178841	CNP0000824	feces	Asia	China
CNS0178842	CNP0000824	feces	Asia	China
CNS0178843	CNP0000824	feces	Asia	China
CNS0178845	CNP0000824	feces	Asia	China
CNS0178847	CNP0000824	feces	Asia	China
CNS0178848	CNP0000824	feces	Asia	China
CNS0178850	CNP0000824	feces	Asia	China
CNS0178855	CNP0000824	feces	Asia	China
CNS0178856	CNP0000824	feces	Asia	China
CNS0178861	CNP0000824	feces	Asia	China
CNS0178863	CNP0000824	feces	Asia	China
CNS0178864	CNP0000824	feces	Asia	China
CNS0178865	CNP0000824	feces	Asia	China
CNS0178866	CNP0000824	feces	Asia	China
CNS0178867	CNP0000824	feces	Asia	China
CNS0178868	CNP0000824	feces	Asia	China
CNS0178871	CNP0000824	feces	Asia	China
CNS0178875	CNP0000824	feces	Asia	China
CNS0178876	CNP0000824	feces	Asia	China
CNS0178877	CNP0000824	feces	Asia	China
CNS0178878	CNP0000824	feces	Asia	China
CNS0178880	CNP0000824	feces	Asia	China
CNS0178882	CNP0000824	feces	Asia	China
CNS0178883	CNP0000824	feces	Asia	China
CNS0178885	CNP0000824	feces	Asia	China
CNS0178886	CNP0000824	feces	Asia	China
CNS0178888	CNP0000824	feces	Asia	China
CNS0178891	CNP0000824	feces	Asia	China
CNS0178893	CNP0000824	feces	Asia	China
CNS0178895	CNP0000824	feces	Asia	China
CNS0178896	CNP0000824	feces	Asia	China
CNS0178898	CNP0000824	feces	Asia	China
CNS0178900	CNP0000824	feces	Asia	China
CNS0178902	CNP0000824	feces	Asia	China
CNS0178904	CNP0000824	feces	Asia	China
CNS0178905	CNP0000824	feces	Asia	China
CNS0178908	CNP0000824	feces	Asia	China
CNS0178909	CNP0000824	feces	Asia	China
CNS0178910	CNP0000824	feces	Asia	China
CNS0178911	CNP0000824	feces	Asia	China
CNS0178912	CNP0000824	feces	Asia	China
CNS0178913	CNP0000824	feces	Asia	China
CNS0178914	CNP0000824	feces	Asia	China
CNS0178918	CNP0000824	feces	Asia	China
CNS0178921	CNP0000824	feces	Asia	China
CNS0178923	CNP0000824	feces	Asia	China
CNS0178925	CNP0000824	feces	Asia	China
CNS0178927	CNP0000824	ileum	Asia	China
CNS0178928	CNP0000824	ileum	Asia	China
CNS0178619	CNP0000824	cecum	Asia	China
CNS0178621	CNP0000824	cecum	Asia	China
CNS0178623	CNP0000824	cecum	Asia	China
CNS0178625	CNP0000824	cecum	Asia	China
CNS0178627	CNP0000824	feces	Asia	China
CNS0178630	CNP0000824	feces	Asia	China
CNS0178632	CNP0000824	feces	Asia	China
CNS0178633	CNP0000824	feces	Asia	China
CNS0178636	CNP0000824	feces	Asia	China
CNS0178638	CNP0000824	feces	Asia	China
CNS0178644	CNP0000824	feces	Asia	China
CNS0178648	CNP0000824	feces	Asia	China
CNS0178651	CNP0000824	feces	Asia	China
CNS0178652	CNP0000824	feces	Asia	China
CNS0178654	CNP0000824	feces	Asia	China
CNS0178656	CNP0000824	feces	Asia	China
CNS0178658	CNP0000824	feces	Asia	China
CNS0178660	CNP0000824	feces	Asia	China
CNS0178662	CNP0000824	feces	Asia	China
CNS0178663	CNP0000824	feces	Asia	China
CNS0178664	CNP0000824	feces	Asia	China
CNS0178667	CNP0000824	feces	Asia	China
CNS0178672	CNP0000824	feces	Asia	China
CNS0178681	CNP0000824	feces	Asia	China
CNS0178683	CNP0000824	feces	Asia	China
CNS0178685	CNP0000824	feces	Asia	China
CNS0178688	CNP0000824	feces	Asia	China
CNS0178689	CNP0000824	feces	Asia	China
CNS0178690	CNP0000824	feces	Asia	China
CNS0178698	CNP0000824	feces	Asia	China
CNS0178700	CNP0000824	feces	Asia	China
CNS0178701	CNP0000824	feces	Asia	China
CNS0178709	CNP0000824	feces	Asia	China
CNS0178711	CNP0000824	feces	Asia	China
CNS0178713	CNP0000824	feces	Asia	China
CNS0178715	CNP0000824	feces	Asia	China
CNS0178718	CNP0000824	feces	Asia	China
CNS0178719	CNP0000824	feces	Asia	China
CNS0178721	CNP0000824	feces	Asia	China
CNS0178723	CNP0000824	feces	Asia	China
CNS0178725	CNP0000824	feces	Asia	China
CNS0178726	CNP0000824	feces	Asia	China
CNS0178727	CNP0000824	feces	Asia	China
CNS0178728	CNP0000824	feces	Asia	China
CNS0178729	CNP0000824	feces	Asia	China
CNS0178734	CNP0000824	feces	Asia	China
CNS0178735	CNP0000824	feces	Asia	China
CNS0178737	CNP0000824	feces	Asia	China
CNS0178739	CNP0000824	feces	Asia	China
CNS0178740	CNP0000824	feces	Asia	China
CNS0178747	CNP0000824	feces	Asia	China
CNS0178748	CNP0000824	feces	Asia	China
CNS0178752	CNP0000824	feces	Asia	China
CNS0178754	CNP0000824	feces	Asia	China
CNS0178756	CNP0000824	feces	Asia	China
CNS0178759	CNP0000824	feces	Asia	China
CNS0178760	CNP0000824	feces	Asia	China
CNS0178762	CNP0000824	feces	Asia	China
CNS0178764	CNP0000824	feces	Asia	China
CNS0178765	CNP0000824	feces	Asia	China
CNS0178766	CNP0000824	feces	Asia	China
CNS0178767	CNP0000824	feces	Asia	China
CNS0178771	CNP0000824	feces	Asia	China
CNS0178773	CNP0000824	feces	Asia	China
CNS0178774	CNP0000824	feces	Asia	China
CNS0178775	CNP0000824	feces	Asia	China
CNS0178776	CNP0000824	feces	Asia	China
CNS0178778	CNP0000824	feces	Asia	China
CNS0178779	CNP0000824	feces	Asia	China
CNS0178780	CNP0000824	feces	Asia	China
CNS0178781	CNP0000824	feces	Asia	China
CNS0178783	CNP0000824	feces	Asia	China
CNS0178784	CNP0000824	feces	Asia	China
CNS0178789	CNP0000824	feces	Asia	China
CNS0178795	CNP0000824	feces	Asia	China
CNS0178797	CNP0000824	feces	Asia	China
CNS0178799	CNP0000824	feces	Asia	China
CNS0178800	CNP0000824	feces	Asia	China
CNS0178813	CNP0000824	feces	Asia	China
CNS0178814	CNP0000824	feces	Asia	China
CNS0178816	CNP0000824	feces	Asia	China
CNS0178819	CNP0000824	feces	Asia	China
CNS0178820	CNP0000824	feces	Asia	China
CNS0178821	CNP0000824	feces	Asia	China
CNS0178823	CNP0000824	feces	Asia	China
CNS0178824	CNP0000824	feces	Asia	China
CNS0178825	CNP0000824	feces	Asia	China
CNS0178829	CNP0000824	feces	Asia	China
CNS0178830	CNP0000824	feces	Asia	China
CNS0178831	CNP0000824	feces	Asia	China
CNS0178836	CNP0000824	feces	Asia	China
CNS0178838	CNP0000824	feces	Asia	China
CNS0178844	CNP0000824	feces	Asia	China
CNS0178846	CNP0000824	feces	Asia	China
CNS0178849	CNP0000824	feces	Asia	China
CNS0178851	CNP0000824	feces	Asia	China
CNS0178852	CNP0000824	feces	Asia	China
CNS0178853	CNP0000824	feces	Asia	China
CNS0178854	CNP0000824	feces	Asia	China
CNS0178857	CNP0000824	feces	Asia	China
CNS0178858	CNP0000824	feces	Asia	China
CNS0178859	CNP0000824	feces	Asia	China
CNS0178860	CNP0000824	feces	Asia	China
CNS0178862	CNP0000824	feces	Asia	China
CNS0178869	CNP0000824	feces	Asia	China
CNS0178870	CNP0000824	feces	Asia	China
CNS0178872	CNP0000824	feces	Asia	China
CNS0178873	CNP0000824	feces	Asia	China
CNS0178874	CNP0000824	feces	Asia	China
CNS0178879	CNP0000824	feces	Asia	China
CNS0178881	CNP0000824	feces	Asia	China
CNS0178884	CNP0000824	feces	Asia	China
CNS0178887	CNP0000824	feces	Asia	China
CNS0178889	CNP0000824	feces	Asia	China
CNS0178890	CNP0000824	feces	Asia	China
CNS0178892	CNP0000824	feces	Asia	China
CNS0178894	CNP0000824	feces	Asia	China
CNS0178897	CNP0000824	feces	Asia	China
CNS0178899	CNP0000824	feces	Asia	China
CNS0178901	CNP0000824	feces	Asia	China
CNS0178903	CNP0000824	feces	Asia	China
CNS0178906	CNP0000824	feces	Asia	China
CNS0178907	CNP0000824	feces	Asia	China
CNS0178915	CNP0000824	feces	Asia	China
CNS0178916	CNP0000824	feces	Asia	China
CNS0178917	CNP0000824	feces	Asia	China
CNS0178919	CNP0000824	feces	Asia	China
CNS0178920	CNP0000824	feces	Asia	China
CNS0178922	CNP0000824	feces	Asia	China
CNS0178924	CNP0000824	feces	Asia	China
CNS0178926	CNP0000824	feces	Asia	China
CNS0178929	CNP0000824	ileum	Asia	China
CNS0178930	CNP0000824	ileum	Asia	China
CNS0178531	CNP0000824	feces	Asia	China
CNS0178532	CNP0000824	feces	Asia	China
CNS0178533	CNP0000824	feces	Asia	China
CNS0178534	CNP0000824	feces	Asia	China
CNS0178535	CNP0000824	feces	Asia	China
CNS0178536	CNP0000824	feces	Asia	China
CNS0178537	CNP0000824	feces	Asia	China
CNS0178538	CNP0000824	feces	Asia	China
CNS0178539	CNP0000824	feces	Asia	China
CNS0178540	CNP0000824	feces	Asia	China
CNS0178541	CNP0000824	feces	Asia	China
CNS0178542	CNP0000824	feces	Asia	China
CNS0178543	CNP0000824	feces	Asia	China
CNS0178544	CNP0000824	feces	Asia	China
CNS0178545	CNP0000824	feces	Asia	China
CNS0178546	CNP0000824	feces	Asia	China
CNS0178941	CNP0000824	feces	Asia	China
CNS0178942	CNP0000824	feces	Asia	China
CNS0178602	CNP0000824	feces	Asia	China
CNS0178468	CNP0000824	feces	Asia	China
CNS0178469	CNP0000824	feces	Asia	China
CNS0178517	CNP0000824	cecum	Asia	China
CNS0178470	CNP0000824	feces	Asia	China
CNS0178471	CNP0000824	feces	Asia	China
CNS0178472	CNP0000824	feces	Asia	China
CNS0178473	CNP0000824	feces	Asia	China
CNS0178518	CNP0000824	feces	Asia	China
CNS0178474	CNP0000824	feces	Asia	China
CNS0178475	CNP0000824	feces	Asia	China
CNS0178592	CNP0000824	feces	Asia	China
CNS0178593	CNP0000824	feces	Asia	China
CNS0178594	CNP0000824	feces	Asia	China
CNS0178595	CNP0000824	feces	Asia	China
CNS0178596	CNP0000824	feces	Asia	China
CNS0178597	CNP0000824	feces	Asia	China
CNS0178598	CNP0000824	feces	Asia	China
CNS0178599	CNP0000824	feces	Asia	China
CNS0178600	CNP0000824	feces	Asia	China
CNS0178601	CNP0000824	feces	Asia	China
CNS0178476	CNP0000824	feces	Asia	China
CNS0178477	CNP0000824	feces	Asia	China
CNS0178478	CNP0000824	feces	Asia	China
CNS0178479	CNP0000824	feces	Asia	China
CNS0178480	CNP0000824	feces	Asia	China
CNS0178481	CNP0000824	feces	Asia	China
CNS0178482	CNP0000824	feces	Asia	China
CNS0178483	CNP0000824	feces	Asia	China
CNS0178484	CNP0000824	feces	Asia	China
CNS0178519	CNP0000824	cecum	Asia	China
CNS0178943	CNP0000824	feces	Asia	China
CNS0178944	CNP0000824	feces	Asia	China
CNS0178945	CNP0000824	feces	Asia	China
CNS0178946	CNP0000824	feces	Asia	China
CNS0178947	CNP0000824	feces	Asia	China
CNS0178948	CNP0000824	feces	Asia	China
CNS0178949	CNP0000824	feces	Asia	China
CNS0178950	CNP0000824	feces	Asia	China
CNS0178485	CNP0000824	feces	Asia	China
CNS0178486	CNP0000824	feces	Asia	China
CNS0178520	CNP0000824	feces	Asia	China
CNS0178573	CNP0000824	feces	Asia	China
CNS0178574	CNP0000824	feces	Asia	China
CNS0178575	CNP0000824	feces	Asia	China
CNS0178576	CNP0000824	feces	Asia	China
CNS0178577	CNP0000824	feces	Asia	China
CNS0178578	CNP0000824	feces	Asia	China
CNS0178579	CNP0000824	feces	Asia	China
CNS0178580	CNP0000824	feces	Asia	China
CNS0178581	CNP0000824	feces	Asia	China
CNS0178582	CNP0000824	feces	Asia	China
CNS0178583	CNP0000824	feces	Asia	China
CNS0178584	CNP0000824	feces	Asia	China
CNS0178585	CNP0000824	feces	Asia	China
CNS0178586	CNP0000824	feces	Asia	China
CNS0178587	CNP0000824	feces	Asia	China
CNS0178588	CNP0000824	feces	Asia	China
CNS0178589	CNP0000824	feces	Asia	China
CNS0178487	CNP0000824	feces	Asia	China
CNS0178488	CNP0000824	feces	Asia	China
CNS0178603	CNP0000824	feces	Asia	China
CNS0178521	CNP0000824	cecum	Asia	China
CNS0178604	CNP0000824	feces	Asia	China
CNS0178522	CNP0000824	feces	Asia	China
CNS0178489	CNP0000824	feces	Asia	China
CNS0178490	CNP0000824	feces	Asia	China
CNS0178491	CNP0000824	feces	Asia	China
CNS0178523	CNP0000824	feces	Asia	China
CNS0178524	CNP0000824	cecum	Asia	China
CNS0178492	CNP0000824	feces	Asia	China
CNS0178493	CNP0000824	feces	Asia	China
CNS0178525	CNP0000824	cecum	Asia	China
CNS0178951	CNP0000824	feces	Asia	China
CNS0178952	CNP0000824	feces	Asia	China
CNS0178953	CNP0000824	feces	Asia	China
CNS0178494	CNP0000824	feces	Asia	China
CNS0178954	CNP0000824	feces	Asia	China
CNS0178955	CNP0000824	feces	Asia	China
CNS0178956	CNP0000824	feces	Asia	China
CNS0178957	CNP0000824	feces	Asia	China
CNS0178958	CNP0000824	feces	Asia	China
CNS0178959	CNP0000824	feces	Asia	China
CNS0178526	CNP0000824	cecum	Asia	China
CNS0178960	CNP0000824	feces	Asia	China
CNS0178961	CNP0000824	feces	Asia	China
CNS0178963	CNP0000824	feces	Asia	China
CNS0178964	CNP0000824	feces	Asia	China
CNS0178965	CNP0000824	feces	Asia	China
CNS0178966	CNP0000824	feces	Asia	China
CNS0178495	CNP0000824	feces	Asia	China
CNS0178496	CNP0000824	feces	Asia	China
CNS0178605	CNP0000824	feces	Asia	China
CNS0178606	CNP0000824	feces	Asia	China
CNS0178497	CNP0000824	feces	Asia	China
CNS0178498	CNP0000824	feces	Asia	China
CNS0178527	CNP0000824	cecum	Asia	China
CNS0178499	CNP0000824	feces	Asia	China
CNS0178607	CNP0000824	feces	Asia	China
CNS0178608	CNP0000824	feces	Asia	China
CNS0178500	CNP0000824	feces	Asia	China
CNS0178501	CNP0000824	feces	Asia	China
CNS0178528	CNP0000824	feces	Asia	China
CNS0178609	CNP0000824	feces	Asia	China
CNS0178610	CNP0000824	feces	Asia	China
CNS0178611	CNP0000824	feces	Asia	China
CNS0178967	CNP0000824	feces	Asia	China
CNS0178502	CNP0000824	feces	Asia	China
CNS0178503	CNP0000824	feces	Asia	China
CNS0178504	CNP0000824	feces	Asia	China
CNS0178505	CNP0000824	feces	Asia	China
CNS0178612	CNP0000824	feces	Asia	China
CNS0178506	CNP0000824	feces	Asia	China
CNS0178507	CNP0000824	feces	Asia	China
CNS0178508	CNP0000824	feces	Asia	China
CNS0178509	CNP0000824	feces	Asia	China
CNS0178613	CNP0000824	feces	Asia	China
CNS0178510	CNP0000824	feces	Asia	China
CNS0178511	CNP0000824	feces	Asia	China
CNS0178512	CNP0000824	feces	Asia	China
CNS0178529	CNP0000824	cecum	Asia	China
CNS0178614	CNP0000824	feces	Asia	China
CNS0178530	CNP0000824	feces	Asia	China
CNS0178513	CNP0000824	feces	Asia	China
CNS0178514	CNP0000824	feces	Asia	China
CNS0178515	CNP0000824	feces	Asia	China
CNS0178516	CNP0000824	feces	Asia	China
CNS0178615	CNP0000824	feces	Asia	China
CNS0178590	CNP0000824	feces	Asia	China
CNS0178591	CNP0000824	feces	Asia	China
CNS0178567	CNP0000824	cecum	Asia	China
CNS0178570	CNP0000824	ileum	Asia	China
ERR1135178	PRJEB11755	feces	Europe	France
ERR1135179	PRJEB11755	feces	Europe	France
ERR1135180	PRJEB11755	feces	Europe	France
ERR1135181	PRJEB11755	feces	Europe	France
ERR1135182	PRJEB11755	feces	Europe	France
ERR1135183	PRJEB11755	feces	Europe	France
ERR1135184	PRJEB11755	feces	Europe	France
ERR1135185	PRJEB11755	feces	Europe	France
ERR1135186	PRJEB11755	feces	Europe	France
ERR1135187	PRJEB11755	feces	Europe	France
ERR1135188	PRJEB11755	feces	Europe	France
ERR1135189	PRJEB11755	feces	Europe	France
ERR1135190	PRJEB11755	feces	Europe	France
ERR1135191	PRJEB11755	feces	Europe	France
ERR1135192	PRJEB11755	feces	Europe	France
ERR1135193	PRJEB11755	feces	Europe	France
ERR1135194	PRJEB11755	feces	Europe	France
ERR1135195	PRJEB11755	feces	Europe	France
ERR1135196	PRJEB11755	feces	Europe	France
ERR1135197	PRJEB11755	feces	Europe	France
ERR1135198	PRJEB11755	feces	Europe	France
ERR1135199	PRJEB11755	feces	Europe	France
ERR1135200	PRJEB11755	feces	Europe	France
ERR1135201	PRJEB11755	feces	Europe	France
ERR1135202	PRJEB11755	feces	Europe	France
ERR1135203	PRJEB11755	feces	Europe	France
ERR1135204	PRJEB11755	feces	Europe	France
ERR1135205	PRJEB11755	feces	Europe	France
ERR1135206	PRJEB11755	feces	Europe	France
ERR1135207	PRJEB11755	feces	Europe	France
ERR1135208	PRJEB11755	feces	Europe	France
ERR1135209	PRJEB11755	feces	Europe	France
ERR1135210	PRJEB11755	feces	Europe	France
ERR1135211	PRJEB11755	feces	Europe	France
ERR1135212	PRJEB11755	feces	Europe	France
ERR1135213	PRJEB11755	feces	Europe	France
ERR1135214	PRJEB11755	feces	Europe	France
ERR1135215	PRJEB11755	feces	Europe	France
ERR1135216	PRJEB11755	feces	Europe	France
ERR1135217	PRJEB11755	feces	Europe	France
ERR1135218	PRJEB11755	feces	Europe	France
ERR1135219	PRJEB11755	feces	Europe	France
ERR1135220	PRJEB11755	feces	Europe	France
ERR1135221	PRJEB11755	feces	Europe	France
ERR1135222	PRJEB11755	feces	Europe	France
ERR1135223	PRJEB11755	feces	Europe	France
ERR1135224	PRJEB11755	feces	Europe	France
ERR1135225	PRJEB11755	feces	Europe	France
ERR1135226	PRJEB11755	feces	Europe	France
ERR1135227	PRJEB11755	feces	Europe	France
ERR1135228	PRJEB11755	feces	Europe	France
ERR1135229	PRJEB11755	feces	Europe	France
ERR1135230	PRJEB11755	feces	Europe	France
ERR1135231	PRJEB11755	feces	Europe	France
ERR1135232	PRJEB11755	feces	Europe	France
ERR1135233	PRJEB11755	feces	Europe	France
ERR1135234	PRJEB11755	feces	Europe	France
ERR1135235	PRJEB11755	feces	Europe	France
ERR1135236	PRJEB11755	feces	Europe	France
ERR1135237	PRJEB11755	feces	Europe	France
ERR1135238	PRJEB11755	feces	Europe	France
ERR1135239	PRJEB11755	feces	Europe	France
ERR1135240	PRJEB11755	feces	Europe	France
ERR1135241	PRJEB11755	feces	Europe	France
ERR1135242	PRJEB11755	feces	Europe	France
ERR1135243	PRJEB11755	feces	Europe	France
ERR1135244	PRJEB11755	feces	Europe	France
ERR1135245	PRJEB11755	feces	Europe	France
ERR1135246	PRJEB11755	feces	Europe	France
ERR1135247	PRJEB11755	feces	Europe	France
ERR1135248	PRJEB11755	feces	Europe	France
ERR1135249	PRJEB11755	feces	Europe	France
ERR1135250	PRJEB11755	feces	Europe	France
ERR1135251	PRJEB11755	feces	Europe	France
ERR1135252	PRJEB11755	feces	Europe	France
ERR1135253	PRJEB11755	feces	Europe	France
ERR1135254	PRJEB11755	feces	Europe	France
ERR1135255	PRJEB11755	feces	Europe	France
ERR1135256	PRJEB11755	feces	Europe	France
ERR1135257	PRJEB11755	feces	Europe	France
ERR1135258	PRJEB11755	feces	Europe	France
ERR1135259	PRJEB11755	feces	Europe	France
ERR1135260	PRJEB11755	feces	Europe	France
ERR1135261	PRJEB11755	feces	Europe	France
ERR1135262	PRJEB11755	feces	Europe	France
ERR1135263	PRJEB11755	feces	Europe	France
ERR1135264	PRJEB11755	feces	Europe	France
ERR1135265	PRJEB11755	feces	Europe	France
ERR1135266	PRJEB11755	feces	Europe	France
ERR1135267	PRJEB11755	feces	Europe	France
ERR1135268	PRJEB11755	feces	Europe	France
ERR1135269	PRJEB11755	feces	Europe	France
ERR1135270	PRJEB11755	feces	Europe	France
ERR1135271	PRJEB11755	feces	Europe	France
ERR1135272	PRJEB11755	feces	Europe	France
ERR1135273	PRJEB11755	feces	Europe	France
ERR1135274	PRJEB11755	feces	Europe	France
ERR1135275	PRJEB11755	feces	Europe	France
ERR1135276	PRJEB11755	feces	Europe	France
ERR1135277	PRJEB11755	feces	Europe	France
