Species	Category	Rate
Pig	Phage	0.03
Pig	Phage	0.03679
Pig	Phage	0.03702
Pig	Phage	0.03819
Pig	Phage	0.02812
Pig	Phage	0.03778
Pig	Phage	0.0367
Pig	Phage	0.04311
Pig	Phage	0.03614
Pig	Phage	0.03931
Pig	Phage	0.03792
Pig	Phage	0.03601
Pig	Phage	0.03531
Pig	Phage	0.0414
Pig	Phage	0.02552
Pig	Phage	0.03227
Pig	Phage	0.04414
Pig	Phage	0.03347
Pig	Phage	0.04175
Pig	Phage	0.03641
Pig	Phage	0.03138
Pig	Phage	0.04083
Pig	Phage	0.05303
Pig	Phage	0.03687
Pig	Phage	0.0279
Pig	Phage	0.03287
Pig	Phage	0.03642
Pig	Phage	0.03181
Pig	Phage	0.05038
Pig	Phage	0.04477
Pig	Phage	0.03793
Pig	Phage	0.03521
Pig	Phage	0.03636
Pig	Phage	0.03749
Pig	Phage	0.05194
Pig	Phage	0.03739
Pig	Phage	0.0389
Pig	Phage	0.04735
Pig	Phage	0.03722
Pig	Phage	0.03984
Pig	Phage	0.04096
Pig	Phage	0.03404
Pig	Phage	0.04691
Pig	Phage	0.04218
Pig	Phage	0.03876
Pig	Phage	0.04225
Pig	Phage	0.02998
Pig	Phage	0.03719
Pig	Phage	0.03319
Pig	Phage	0.04453
Pig	Phage	0.03215
Pig	Phage	0.04044
Pig	Phage	0.04807
Pig	Phage	0.04168
Pig	Phage	0.03985
Pig	Phage	0.02627
Pig	Phage	0.05869
Pig	Phage	0.03356
Pig	Phage	0.03041
Pig	Phage	0.04379
Pig	Phage	0.0378
Pig	Phage	0.02568
Pig	Phage	0.04947
Pig	Phage	0.03492
Pig	Phage	0.03158
Pig	Phage	0.03749
Pig	Phage	0.03829
Pig	Phage	0.05994
Pig	Phage	0.04251
Pig	Phage	0.03061
Pig	Phage	0.04134
Pig	Phage	0.04759
Pig	Phage	0.03687
Pig	Phage	0.05074
Pig	Phage	0.06249
Pig	Phage	0.0394
Pig	Phage	0.03723
Pig	Phage	0.04583
Pig	Phage	0.04708
Pig	Phage	0.04512
Pig	Phage	0.03755
Pig	Phage	0.04158
Pig	Phage	0.04059
Pig	Phage	0.04833
Pig	Phage	0.03498
Pig	Phage	0.04272
Pig	Phage	0.0452
Pig	Phage	0.03791
Pig	Phage	0.06023
Pig	Phage	0.03395
Pig	Phage	0.03372
Pig	Phage	0.03433
Pig	Phage	0.03206
Pig	Phage	0.03836
Pig	Phage	0.03776
Pig	Phage	0.04077
Pig	Phage	0.07815
Pig	Phage	0.02669
Pig	Phage	0.04126
Pig	Phage	0.05187
Pig	Phage	0.05985
Pig	Phage	0.02972
Pig	Phage	0.03317
Pig	Phage	0.04979
Pig	Phage	0.03274
Pig	Phage	0.04076
Pig	Phage	0.02999
Pig	Phage	0.03617
Pig	Phage	0.03305
Pig	Phage	0.03536
Pig	Phage	0.04627
Pig	Phage	0.03893
Pig	Phage	0.03314
Pig	Phage	0.03773
Pig	Phage	0.04202
Pig	Phage	0.03651
Pig	Phage	0.04017
Pig	Phage	0.03824
Pig	Phage	0.04719
Pig	Phage	0.03317
Pig	Phage	0.03204
Pig	Phage	0.03655
Pig	Phage	0.03578
Pig	Phage	0.03952
Pig	Phage	0.03266
Pig	Phage	0.03343
Pig	Phage	0.03493
Pig	Phage	0.03551
Pig	Phage	0.0362
Pig	Phage	0.0369
Pig	Phage	0.04693
Pig	Phage	0.03943
Pig	Phage	0.04522
Pig	Phage	0.04997
Pig	Phage	0.03116
Pig	Phage	0.03022
Pig	Phage	0.0382
Pig	Phage	0.03744
Pig	Phage	0.03326
Pig	Phage	0.03901
Pig	Phage	0.03334
Pig	Phage	0.03494
Pig	Phage	0.04034
Pig	Phage	0.04321
Pig	Phage	0.0411
Pig	Phage	0.06104
Pig	Phage	0.03052
Pig	Phage	0.0471
Pig	Phage	0.03658
Pig	Phage	0.03362
Pig	Phage	0.03437
Pig	Phage	0.04509
Pig	Phage	0.0429
Pig	Phage	0.03503
Pig	Phage	0.04219
Pig	Phage	0.04666
Pig	Phage	0.03071
Pig	Phage	0.03868
Pig	Phage	0.07286
Pig	Phage	0.03481
Pig	Phage	0.03686
Pig	Phage	0.04154
Pig	Phage	0.03767
Pig	Phage	0.02744
Pig	Phage	0.03851
Pig	Phage	0.03812
Pig	Phage	0.04763
Pig	Phage	0.03028
Pig	Phage	0.05611
Pig	Phage	0.03273
Pig	Phage	0.04646
Pig	Phage	0.04006
Pig	Phage	0.03907
Pig	Phage	0.03655
Pig	Phage	0.0314
Pig	Phage	0.03259
Pig	Phage	0.03585
Pig	Phage	0.03451
Pig	Phage	0.03169
Pig	Phage	0.04768
Pig	Phage	0.03441
Pig	Phage	0.04263
Pig	Phage	0.03637
Pig	Phage	0.04025
Pig	Phage	0.04133
Pig	Phage	0.03301
Pig	Phage	0.03797
Pig	Phage	0.04237
Pig	Phage	0.03202
Pig	Phage	0.03164
Pig	Phage	0.03491
Pig	Phage	0.04629
Pig	Phage	0.03922
Pig	Phage	0.03838
Pig	Phage	0.03938
Pig	Phage	0.03869
Pig	Phage	0.0358
Pig	Phage	0.02757
Pig	Phage	0.00454
Pig	Phage	0.03363
Pig	Phage	0.04697
Pig	Phage	0.03295
Pig	Phage	0.04144
Pig	Phage	0.0294
Pig	Phage	0.03944
Pig	Phage	0.03232
Pig	Phage	0.0387
Pig	Phage	0.03676
Pig	Phage	0.03399
Pig	Phage	0.03182
Pig	Phage	0.04084
Pig	Phage	0.03945
Pig	Phage	0.03699
Pig	Phage	0.04046
Pig	Phage	0.03325
Pig	Phage	0.05711
Pig	Phage	0.03859
Pig	Phage	0.02742
Pig	Phage	0.03349
Pig	Phage	0.04946
Pig	Phage	0.04594
Pig	Phage	0.03733
Pig	Phage	0.03105
Pig	Phage	0.0342
Pig	Phage	0.03743
Pig	Phage	0.04033
Pig	Phage	0.04656
Pig	Phage	0.03682
Pig	Phage	0.04206
Pig	Phage	0.05072
Pig	Phage	0.0426
Pig	Phage	0.05082
Pig	Phage	0.04778
Pig	Phage	0.03377
Pig	Phage	0.03821
Pig	Phage	0.04694
Pig	Phage	0.03779
Pig	Phage	0.03538
Pig	Phage	0.04012
Pig	Phage	0.04053
Pig	Phage	0.04702
Pig	Phage	0.03397
Pig	Phage	0.10994
Pig	Phage	0.02284
Pig	Phage	0.03131
Pig	Phage	0.03643
Pig	Phage	0.03189
Pig	Phage	0.03346
Pig	Phage	0.02576
Pig	Phage	0.04405
Pig	Phage	0.03283
Pig	Phage	0.04215
Pig	Phage	0.0392
Pig	Phage	0.06251
Pig	Phage	0.03491
Pig	Phage	0.0408
Pig	Phage	0.03471
Pig	Phage	0.04786
Pig	Phage	0.02606
Pig	Phage	0.0276
Pig	Phage	0.05059
Pig	Phage	0.04257
Pig	Phage	0.04569
Pig	Phage	0.03635
Pig	Phage	0.03686
Pig	Phage	0.03646
Pig	Phage	0.03327
Pig	Phage	0.03475
Pig	Phage	0.04011
Pig	Phage	0.03318
Pig	Phage	0.03677
Pig	Phage	0.03799
Pig	Phage	0.03711
Pig	Phage	0.03403
Pig	Phage	0.04087
Pig	Phage	0.0438
Pig	Phage	0.03479
Pig	Phage	0.04074
Pig	Phage	0.04158
Pig	Phage	0.04329
Pig	Phage	0.03568
Pig	Phage	0.03577
Pig	Phage	0.03515
Pig	Phage	0.04824
Pig	Phage	0.03476
Pig	Phage	0.03364
Pig	Phage	0.05407
Pig	Phage	0.04896
Pig	Phage	0.04217
Pig	Phage	0.03711
Pig	Phage	0.03544
Pig	Phage	0.05056
Pig	Phage	0.03196
Pig	Phage	0.03774
Pig	Phage	0.03372
Pig	Phage	0.02643
Pig	Phage	0.03609
Pig	Phage	0.0418
Pig	Phage	0.04104
Pig	Phage	0.03409
Pig	Phage	0.0444
Pig	Phage	0.03846
Pig	Phage	0.04991
Pig	Phage	0.03639
Pig	Phage	0.03056
Pig	Phage	0.06238
Pig	Phage	0.07437
Pig	Phage	0.04593
Pig	Phage	0.06074
Pig	Phage	0.04694
Pig	Phage	0.03083
Pig	Phage	0.04085
Pig	Phage	0.04624
Pig	Phage	0.03512
Pig	Phage	0.03127
Pig	Phage	0.04125
Pig	Phage	0.02736
Pig	Phage	0.04704
Pig	Phage	0.03813
Pig	Phage	0.03618
Pig	Phage	0.05532
Pig	Phage	0.03816
Pig	Phage	0.04118
Pig	Phage	0.03051
Pig	Phage	0.07385
Pig	Phage	0.03361
Pig	Phage	0.05101
Pig	Phage	0.03811
Pig	Phage	0.04464
Pig	Phage	0.03745
Pig	Phage	0.02872
Pig	Phage	0.04768
Pig	Phage	0.03131
Pig	Phage	0.03977
Pig	Phage	0.04494
Pig	Phage	0.04413
Pig	Phage	0.03406
Pig	Phage	0.03834
Pig	Phage	0.05384
Pig	Phage	0.03867
Pig	Phage	0.03793
Pig	Phage	0.04228
Pig	Phage	0.04567
Pig	Phage	0.03609
Pig	Phage	0.03293
Pig	Phage	0.03325
Pig	Phage	0.03858
Pig	Phage	0.03773
Pig	Phage	0.04914
Pig	Phage	0.03809
Pig	Phage	0.00462
Pig	Phage	0.03196
Pig	Phage	0.03136
Pig	Phage	0.03818
Pig	Phage	0.03213
Pig	Phage	0.0416
Pig	Phage	0.01988
Pig	Phage	0.04115
Pig	Phage	0.03935
Pig	Phage	0.03392
Pig	Phage	0.0434
Pig	Phage	0.03656
Pig	Phage	0.03857
Pig	Phage	0.03447
Pig	Phage	0.04149
Pig	Phage	0.04427
Pig	Phage	0.00428
Pig	Phage	0.03888
Pig	Phage	0.04122
Pig	Phage	0.0214
Pig	Phage	0.0234
Pig	Phage	0.0346
Pig	Phage	0.0419
Pig	Phage	0.0354
Pig	Phage	0.03841
Pig	Phage	0.02674
Pig	Phage	0.04054
Pig	Phage	0.03735
Pig	Phage	0.0474
Pig	Phage	0.03625
Pig	Phage	0.03929
Pig	Phage	0.03947
Pig	Phage	0.036
Pig	Phage	0.04266
Pig	Phage	0.05555
Pig	Phage	0.04589
Pig	Phage	0.026
Pig	Phage	0.04224
Pig	Phage	0.03595
Pig	Phage	0.03889
Pig	Phage	0.0473
Pig	Phage	0.03688
Pig	Phage	0.03429
Pig	Phage	0.0449
Pig	Phage	0.03308
Pig	Phage	0.03704
Pig	Phage	0.03195
Pig	Phage	0.03033
Pig	Phage	0.05598
Pig	Phage	0.02937
Pig	Phage	0.04633
Pig	Phage	0.0377
Pig	Phage	0.04437
Pig	Phage	0.03845
Pig	Phage	0.0392
Pig	Phage	0.03522
Pig	Phage	0.04186
Pig	Phage	0.02725
Pig	Phage	0.03563
Pig	Phage	0.04388
Pig	Phage	0.0384
Pig	Phage	0.03965
Pig	Phage	0.04056
Pig	Phage	0.04067
Pig	Phage	0.03645
Pig	Phage	0.03636
Pig	Phage	0.03185
Pig	Phage	0.04712
Pig	Phage	0.04582
Pig	Phage	0.05553
Pig	Phage	0.03642
Pig	Phage	0.03942
Pig	Phage	0.03361
Pig	Phage	0.05231
Pig	Phage	0.05336
Pig	Phage	0.03111
Pig	Phage	0.04648
Pig	Phage	0.04463
Pig	Phage	0.01979
Pig	Phage	0.03829
Pig	Phage	0.03549
Pig	Phage	0.04094
Pig	Phage	0.03849
Pig	Phage	0.0487
Pig	Phage	0.04681
Pig	Phage	0.0568
Pig	Phage	0.04117
Pig	Phage	0.0441
Pig	Phage	0.00468
Pig	Phage	0.04096
Pig	Phage	0.04229
Pig	Phage	0.05314
Pig	Phage	0.03779
Pig	Phage	0.03512
Pig	Phage	0.04919
Pig	Phage	0.02997
Pig	Phage	0.03387
Pig	Phage	0.03746
Pig	Phage	0.03325
Pig	Phage	0.02636
Pig	Phage	0.03288
Pig	Phage	0.02487
Pig	Phage	0.03724
Pig	Phage	0.03979
Pig	Phage	0.03507
Pig	Phage	0.0371
Pig	Phage	0.04474
Pig	Phage	0.03671
Pig	Phage	0.03801
Pig	Phage	0.03887
Pig	Phage	0.03181
Pig	Phage	0.03582
Pig	Phage	0.03678
Pig	Phage	0.04018
Pig	Phage	0.04885
Pig	Phage	0.02748
Pig	Phage	0.03617
Pig	Phage	0.04442
Pig	Phage	0.03773
Pig	Phage	0.0441
Pig	Phage	0.04141
Pig	Phage	0.04728
Pig	Phage	0.03435
Pig	Phage	0.05954
Pig	Phage	0.03866
Pig	Phage	0.06008
Pig	Phage	0.03409
Pig	Phage	0.03342
Pig	Phage	0.05037
Pig	Phage	0.05049
Pig	Phage	0.03119
Pig	Phage	0.03215
Pig	Phage	0.03069
Pig	Phage	0.03765
Pig	Phage	0.03156
Pig	Phage	0.05589
Pig	Phage	0.03365
Pig	Phage	0.03201
Pig	Phage	0.03958
Pig	Phage	0.03223
Pig	Phage	0.03842
Pig	Phage	0.04338
Pig	Phage	0.03789
Pig	Phage	0.03358
Pig	Phage	0.03743
Pig	Phage	0.02541
Pig	Phage	0.07589
Pig	Phage	0.04376
Pig	Phage	0.04155
Pig	Phage	0.03657
Pig	Phage	0.03908
Pig	Phage	0.02995
Pig	Phage	0.03637
Pig	Phage	0.03128
Pig	Phage	0.03502
Pig	Phage	0.02408
Pig	Phage	0.0422
Pig	Phage	0.03354
Pig	Phage	0.04111
Pig	Phage	0.03974
Pig	Phage	0.03511
Pig	Phage	0.04743
Pig	Phage	0.03361
Pig	Phage	0.03843
Pig	Phage	0.03392
Pig	Phage	0.03325
Pig	Phage	0.0387
Pig	Phage	0.03458
Pig	Phage	0.0377
Pig	Phage	0.02746
Pig	Phage	0.06313
Pig	Phage	0.01995
Pig	Phage	0.03996
Pig	Phage	0.03416
Pig	Phage	0.0426
Pig	Phage	0.03183
Pig	Phage	0.03688
Pig	Phage	0.03481
Pig	Phage	0.05211
Pig	Phage	0.03325
Pig	Phage	0.02946
Pig	Phage	0.03547
Pig	Phage	0.05059
Pig	Phage	0.04565
Pig	Phage	0.04383
Pig	Phage	0.03579
Pig	Phage	0.03475
Pig	Phage	0.04133
Pig	Phage	0.04075
Pig	Phage	0.03211
Pig	Phage	0.04197
Pig	Phage	0.06119
Pig	Phage	0.03361
Pig	Phage	0.03546
Pig	Phage	0.03436
Pig	Phage	0.0292
Pig	Phage	0.03456
Pig	Phage	0.03338
Pig	Phage	0.0347
Pig	Phage	0.03913
Pig	Phage	0.03703
Pig	Phage	0.03665
Pig	Phage	0.05943
Pig	Phage	0.03852
Pig	Phage	0.04067
Pig	Phage	0.01812
Pig	Phage	0.02925
Pig	Phage	0.03673
Pig	Phage	0.03506
Pig	Phage	0.04944
Pig	Phage	0.0294
Pig	Phage	0.04033
Pig	Phage	0.04301
Pig	Phage	0.03416
Pig	Phage	0.03681
Pig	Phage	0.04555
Pig	Phage	0.04074
Pig	Phage	0.05442
Pig	Phage	0.0471
Pig	Phage	0.04116
Pig	Phage	0.03138
Pig	Phage	0.03536
Pig	Phage	0.02225
Pig	Phage	0.03402
Pig	Phage	0.04712
Pig	Phage	0.03539
Pig	Phage	0.03586
Pig	Phage	0.03702
Pig	Phage	0.03657
Pig	Phage	0.0332
Pig	Phage	0.03339
Pig	Phage	0.04034
Pig	Phage	0.03747
Pig	Phage	0.03754
Pig	Phage	0.04241
Pig	Phage	0.03113
Pig	Phage	0.05611
Pig	Phage	0.02825
Pig	Phage	0.03321
Pig	Phage	0.04165
Pig	Phage	0.03716
Pig	Phage	0.04806
Pig	Phage	0.03396
Pig	Phage	0.05027
Pig	Phage	0.03891
Pig	Phage	0.03894
Pig	Phage	0.04635
Pig	Phage	0.03567
Pig	Phage	0.04503
Pig	Phage	0.0357
Pig	Phage	0.05488
Pig	Phage	0.03393
Pig	Phage	0.02737
Pig	Phage	0.0469
Pig	Phage	0.04146
Pig	Phage	0.03689
Pig	Phage	0.06209
Pig	Phage	0.03402
Pig	Phage	0.02289
Pig	Phage	0.02608
Pig	Phage	0.03692
Pig	Phage	0.04078
Pig	Phage	0.03407
Pig	Phage	0.02693
Pig	Phage	0.03668
Pig	Phage	0.03296
Pig	Phage	0.03947
Pig	Phage	0.036
Pig	Phage	0.02395
Pig	Phage	0.03864
Pig	Phage	0.03959
Pig	Phage	0.05423
Pig	Phage	0.03041
Pig	Phage	0.03253
Pig	Phage	0.03828
Pig	Phage	0.03323
Pig	Phage	0.04068
Pig	Phage	0.04612
Pig	Phage	0.02817
Pig	Phage	0.10868
Pig	Phage	0.03528
Pig	Phage	0.03473
Pig	Phage	0.04471
Pig	Phage	0.05326
Pig	Phage	0.03419
Pig	Phage	0.0381
Pig	Phage	0.02965
Pig	Phage	0.04493
Pig	Phage	0.0351
Pig	Phage	0.03905
Pig	Phage	0.03947
Pig	Phage	0.03551
Pig	Phage	0.03172
Pig	Phage	0.03671
Pig	Phage	0.07755
Pig	Phage	0.04056
Pig	Phage	0.03995
Pig	Phage	0.03129
Pig	Phage	0.04248
Pig	Phage	0.03731
Pig	Phage	0.03969
Pig	Phage	0.04383
Pig	Phage	0.03708
Pig	Phage	0.02057
Pig	Phage	0.03103
Pig	Phage	0.03379
Pig	Phage	0.03696
Pig	Phage	0.03746
Pig	Phage	0.03367
Pig	Phage	0.03884
Pig	Phage	0.02833
Pig	Phage	0.03304
Pig	Phage	0.02026
Pig	Phage	0.03464
Pig	Phage	0.03132
Pig	Phage	0.04155
Pig	Phage	0.03622
Pig	Phage	0.03728
Pig	Phage	0.0335
Pig	Phage	0.05214
Pig	Phage	0.05309
Pig	Phage	0.04487
Pig	Phage	0.0442
Pig	Phage	0.03833
Pig	Phage	0.04203
Pig	Phage	0.03644
Pig	Phage	0.04406
Pig	Phage	0.04269
Pig	Phage	0.04175
Pig	Phage	0.03293
Pig	Phage	0.04003
Pig	Phage	0.03658
Pig	Phage	0.04177
Pig	Phage	0.02895
Pig	Phage	0.03917
Pig	Phage	0.03951
Pig	Phage	0.02772
Pig	Phage	0.04662
Pig	Phage	0.03885
Pig	Phage	0.0349
Pig	Phage	0.03823
Pig	Phage	0.05006
Pig	Phage	0.03203
Pig	Phage	0.04503
Pig	Phage	0.04767
Pig	Phage	0.04667
Pig	Phage	0.03263
Pig	Phage	0.03598
Pig	Phage	0.0503
Pig	Phage	0.03271
Pig	Phage	0.03451
Pig	Phage	0.03695
Pig	Phage	0.03468
Pig	Phage	0.04858
Pig	Phage	0.02735
Pig	Phage	0.03205
Pig	Phage	0.0439
Pig	Phage	0.03266
Pig	Phage	0.05043
Pig	Phage	0.04723
Pig	Phage	0.03523
Pig	Phage	0.06119
Pig	Phage	0.04048
Pig	Phage	0.03912
Pig	Phage	0.04062
Pig	Phage	0.02311
Pig	Phage	0.04005
Pig	Phage	0.04143
Pig	Phage	0.0381
Pig	Phage	0.03294
Pig	Phage	0.03852
Pig	Phage	0.03244
Pig	Phage	0.02961
Pig	Phage	0.03447
Pig	Phage	0.03864
Pig	Phage	0.03119
Pig	Phage	0.05394
Pig	Phage	0.03731
Pig	Phage	0.03606
Pig	Phage	0.04494
Pig	Phage	0.0458
Pig	Phage	0.04524
Pig	Phage	0.0338
Pig	Phage	0.03309
Pig	Phage	0.03456
Pig	Phage	0.03911
Pig	Phage	0.04026
Pig	Phage	0.03369
Pig	Phage	0.04023
Pig	Phage	0.03834
Pig	Phage	0.04604
Pig	Phage	0.03855
Pig	Phage	0.03941
Pig	Phage	0.04584
Pig	Phage	0.0422
Pig	Phage	0.03965
Pig	Phage	0.0502
Pig	Phage	0.02816
Pig	Phage	0.03559
Pig	Phage	0.03136
Pig	Phage	0.03725
Pig	Phage	0.03491
Pig	Phage	0.0305
Pig	Phage	0.05227
Pig	Phage	0.04602
Pig	Phage	0.05124
Pig	Phage	0.04665
Pig	Phage	0.03611
Pig	Phage	0.03629
Pig	Phage	0.02844
Pig	Phage	0.00417
Pig	Phage	0.03589
Pig	Phage	0.04924
Pig	Phage	0.03602
Pig	Phage	0.04622
Pig	Phage	0.04824
Pig	Phage	0.02766
Pig	Phage	0.0335
Pig	Phage	0.03664
Pig	Phage	0.03902
Pig	Phage	0.04726
Pig	Phage	0.02781
Pig	Phage	0.03488
Pig	Phage	0.03735
Pig	Phage	0.03462
Pig	Phage	0.00703
Pig	Phage	0.03661
Pig	Phage	0.03855
Pig	Phage	0.03629
Pig	Phage	0.04116
Pig	Phage	0.04511
Pig	Phage	0.04634
Pig	Phage	0.04889
Pig	Phage	0.02614
Pig	Phage	0.04432
Pig	Phage	0.03553
Pig	Phage	0.04825
Pig	Phage	0.03602
Pig	Phage	0.04781
Pig	Phage	0.03198
Pig	Phage	0.04796
Pig	Phage	0.0389
Pig	Phage	0.04551
Pig	Phage	0.05332
Pig	Phage	0.03594
Pig	Phage	0.07454
Pig	Phage	0.02976
Pig	Phage	0.0384
Pig	Phage	0.0426
Pig	Phage	0.03297
Pig	Phage	0.03621
Pig	Phage	0.03543
Pig	Phage	0.02025
Pig	Phage	0.04774
Pig	Phage	0.03073
Pig	Phage	0.03968
Pig	Phage	0.03132
Pig	Phage	0.03187
Pig	Phage	0.04205
Pig	Phage	0.04575
Pig	Phage	0.03619
Pig	Phage	0.0327
Pig	Phage	0.04157
Pig	Phage	0.03565
Pig	Phage	0.05766
Pig	Phage	0.0334
Pig	Phage	0.04166
Pig	Phage	0.03902
Pig	Phage	0.02385
Pig	Phage	0.04069
Pig	Phage	0.04315
Pig	Phage	0.0653
Pig	Phage	0.03407
Pig	Phage	0.03601
Pig	Phage	0.04924
Pig	Phage	0.03777
Pig	Phage	0.03699
Pig	Phage	0.03284
Pig	Phage	0.03371
Pig	Phage	0.04616
Pig	Phage	0.03007
Pig	Phage	0.03377
Pig	Phage	0.03492
Pig	Phage	0.02969
Pig	Phage	0.03919
Pig	Phage	0.03421
Pig	Phage	0.0434
Pig	Phage	0.04515
Pig	Phage	0.05514
Pig	Phage	0.04272
Pig	Phage	0.03798
Pig	Phage	0.03428
Pig	Phage	0.03919
Pig	Phage	0.00451
Pig	Phage	0.05383
Pig	Phage	0.03832
Pig	Phage	0.03646
Pig	Phage	0.05635
Pig	Phage	0.02741
Pig	Phage	0.04132
Pig	Phage	0.02651
Pig	Phage	0.03502
Pig	Phage	0.03655
Pig	Phage	0.02729
Pig	Phage	0.05241
Pig	Phage	0.03397
Pig	Phage	0.03483
Pig	Phage	0.05423
Pig	Phage	0.05337
Pig	Phage	0.05943
Pig	Phage	0.03054
Pig	Phage	0.03394
Pig	Phage	0.03055
Pig	Phage	0.04423
Pig	Phage	0.03903
Pig	Phage	0.04793
Pig	Phage	0.03603
Pig	Phage	0.03603
Pig	Phage	0.03421
Pig	Phage	0.04032
Pig	Phage	0.04066
Pig	Phage	0.04377
Pig	Phage	0.03486
Pig	Phage	0.02569
Pig	Phage	0.03663
Pig	Phage	0.04073
Pig	Phage	0.04865
Pig	Phage	0.02999
Pig	Phage	0.02753
Pig	Phage	0.03835
Pig	Phage	0.04137
Pig	Phage	0.04232
Pig	Phage	0.03244
Pig	Phage	0.03382
Pig	Phage	0.03818
Pig	Phage	0.03936
Pig	Phage	0.0371
Pig	Phage	0.04235
Pig	Phage	0.04795
Pig	Phage	0.03366
Pig	Phage	0.04093
Pig	Phage	0.03298
Pig	Phage	0.03656
Pig	Phage	0.04406
Pig	Phage	0.05538
Pig	Phage	0.0393
Pig	Phage	0.05116
Pig	Phage	0.0331
Pig	Phage	0.03975
Pig	Phage	0.03912
Pig	Phage	0.04133
Pig	Phage	0.0274
Pig	Phage	0.04563
Pig	Phage	0.02866
Pig	Phage	0.02883
Pig	Phage	0.03161
Pig	Phage	0.04726
Pig	Phage	0.03245
Pig	Phage	0.03462
Pig	Phage	0.0765
Pig	Phage	0.04156
Pig	Phage	0.03568
Pig	Phage	0.04202
Pig	Phage	0.04357
Pig	Phage	0.03803
Pig	Phage	0.03123
Pig	Phage	0.0415
Pig	Phage	0.05727
Pig	Phage	0.03689
Pig	Phage	0.04005
Pig	Phage	0.04036
Pig	Phage	0.03294
Pig	Phage	0.03221
Pig	Phage	0.02739
Pig	Phage	0.03802
Pig	Phage	0.04188
Pig	Phage	0.04742
Pig	Phage	0.03962
Pig	Phage	0.04226
Pig	Phage	0.04404
Pig	Phage	0.03257
Pig	Phage	0.03812
Pig	Phage	0.03687
Pig	Phage	0.03494
Pig	Phage	0.03178
Pig	Phage	0.04486
Pig	Phage	0.04749
Pig	Phage	0.03435
Pig	Phage	0.03071
Pig	Phage	0.04186
Pig	Phage	0.03511
Pig	Phage	0.0409
Pig	Phage	0.04586
Pig	Phage	0.03641
Pig	Phage	0.03986
Pig	Phage	0.03401
Pig	Phage	0.04378
Pig	Phage	0.04385
Pig	Phage	0.03935
Pig	Phage	0.04097
Pig	Phage	0.0609
Pig	Phage	0.03141
Pig	Phage	0.0336
Pig	Phage	0.03167
Pig	Phage	0.03752
Pig	Phage	0.02892
Pig	Phage	0.04974
Pig	Phage	0.04786
Pig	Phage	0.03982
Pig	Phage	0.04611
Pig	Phage	0.04307
Pig	Phage	0.04635
Pig	Phage	0.05117
Pig	Phage	0.03146
Pig	Phage	0.03971
Pig	Phage	0.03622
Pig	Phage	0.04386
Pig	Phage	0.03714
Pig	Phage	0.0358
Pig	Phage	0.03911
Pig	Phage	0.02852
Pig	Phage	0.03151
Pig	Phage	0.05779
Pig	Phage	0.03325
Pig	Phage	0.03795
Pig	Phage	0.0413
Pig	Phage	0.04807
Pig	Phage	0.03394
Pig	Phage	0.03722
Pig	Phage	0.03668
Pig	Phage	0.03488
Pig	Phage	0.02684
Pig	Phage	0.02932
Pig	Phage	0.02842
Pig	Phage	0.04192
Pig	Phage	0.03711
Pig	Phage	0.03118
Pig	Phage	0.03788
Pig	Phage	0.03734
Pig	Phage	0.04213
Pig	Phage	0.03977
Pig	Phage	0.03866
Pig	Phage	0.03834
Pig	Phage	0.03721
Pig	Phage	0.03999
Pig	Phage	0.04224
Pig	Phage	0.00442
Pig	Phage	0.03334
Pig	Phage	0.04595
Pig	Phage	0.04307
Pig	Phage	0.03428
Pig	Phage	0.03656
Pig	Phage	0.0311
Pig	Phage	0.04198
Pig	Phage	0.03805
Pig	Phage	0.03237
Pig	Phage	0.02047
Pig	Phage	0.04419
Pig	Phage	0.00434
Pig	Phage	0.03616
Pig	Phage	0.03591
Pig	Phage	0.03169
Pig	Phage	0.04515
Pig	Phage	0.02805
Pig	Phage	0.04535
Pig	Phage	0.03552
Pig	Phage	0.04533
Pig	Phage	0.03762
Pig	Phage	0.03823
Pig	Phage	0.06226
Pig	Phage	0.04041
Pig	Phage	0.03169
Pig	Phage	0.05018
Pig	Phage	0.03722
Pig	Phage	0.03448
Pig	Phage	0.03867
Pig	Phage	0.03871
Pig	Phage	0.03387
Pig	Phage	0.06266
Pig	Phage	0.03961
Pig	Phage	0.04501
Pig	Phage	0.04579
Pig	Phage	0.03789
Pig	Phage	0.03157
Pig	Phage	0.04366
Pig	Phage	0.03976
Pig	Phage	0.03383
Pig	Phage	0.03451
Pig	Phage	0.02994
Pig	Phage	0.04231
Pig	Phage	0.03883
Pig	Phage	0.03327
Pig	Phage	0.0344
Pig	Phage	0.00446
Pig	Phage	0.03527
Pig	Phage	0.03679
Pig	Phage	0.04516
Pig	Phage	0.04569
Pig	Phage	0.05166
Pig	Phage	0.03911
Pig	Phage	0.04454
Pig	Phage	0.05117
Pig	Phage	0.0353
Pig	Phage	0.03938
Pig	Phage	0.05027
Pig	Phage	0.03558
Pig	Phage	0.02889
Pig	Phage	0.04101
Pig	Phage	0.03586
Pig	Phage	0.04473
Pig	Phage	0.03205
Pig	Phage	0.0492
Pig	Phage	0.03158
Pig	Phage	0.04892
Pig	Phage	0.03632
Pig	Phage	0.03133
Pig	Phage	0.03952
Pig	Phage	0.03136
Pig	Phage	0.00458
Pig	Phage	0.04731
Pig	Phage	0.05389
Pig	Phage	0.03534
Pig	Phage	0.02032
Pig	Phage	0.03158
Pig	Phage	0.03701
Pig	Phage	0.03094
