otu,otu_occ,otu_rel,fill,Group,Group2
chick_phage_130,0.142387733,3.93E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_370,0.014238773,2.07E-06,no,Chicken,Chicken-no
chick_phage_4977,0.182913472,1.57E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_664,0.062431544,9.04E-06,no,Chicken,Chicken-no
chick_phage_1013,0.180722892,4.95E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_2045,0.458926616,6.16E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3212,0.332968237,1.96E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_2163,0.178532311,3.70E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_6060,0.899233297,0.001888997,Compartments,Chicken,Chicken-Compartments
chick_phage_169,0.015334064,2.53E-06,no,Chicken,Chicken-no
chick_phage_3728,0.713033954,0.000280219,Compartments,Chicken,Chicken-Compartments
chick_phage_1502,0.167579409,9.22E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_1670,0.050383352,2.69E-05,no,Chicken,Chicken-no
chick_phage_4599,0.192771084,2.63E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_601,0.104052574,5.73E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_3081,0.113910186,1.41E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_702,0.065717415,5.17E-06,no,Chicken,Chicken-no
chick_phage_3713,0.200438116,2.81E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_885,0.121577218,3.76E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1470,0.152245345,1.43E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1591,0.731653888,0.000242902,Compartments,Chicken,Chicken-Compartments
chick_phage_1462,0.17524644,1.23E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3483,0.169769989,9.19E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_1624,0.074479737,3.27E-06,no,Chicken,Chicken-no
chick_phage_4,0.124863089,3.32E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_141,0.067907996,4.56E-06,no,Chicken,Chicken-no
chick_phage_788,0.273822563,7.28E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5087,0.271631982,0.000350254,Compartments,Chicken,Chicken-Compartments
chick_phage_2441,0.444687842,2.35E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_4402,0.138006572,2.50E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1249,0.053669222,5.67E-06,no,Chicken,Chicken-no
chick_phage_300,0.721796276,0.000450496,Compartments,Chicken,Chicken-Compartments
chick_phage_3687,0.6966046,0.000239256,Compartments,Chicken,Chicken-Compartments
chick_phage_147,0.181818182,7.33E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_1581,0.424972618,8.08E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_442,0.141292442,1.63E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_156,0.078860898,8.20E-06,no,Chicken,Chicken-no
chick_phage_5065,0.848849945,0.000187172,Compartments,Chicken,Chicken-Compartments
chick_phage_2150,0.113910186,6.70E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_4721,0.463307777,7.89E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_2197,0.146768894,4.02E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5033,0.842278204,0.000391826,Compartments,Chicken,Chicken-Compartments
chick_phage_4092,0.202628697,1.69E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1565,0.136911281,1.17E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_6040,0.146768894,3.98E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1075,0.731653888,0.000171749,Compartments,Chicken,Chicken-Compartments
chick_phage_2761,0.024096386,7.43E-06,no,Chicken,Chicken-no
chick_phage_3017,0.232201533,2.90E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_749,0.185104053,0.000416482,Compartments,Chicken,Chicken-Compartments
chick_phage_4376,0.144578313,1.93E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1214,0.285870756,7.98E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_142,0.491785323,7.51E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1104,0.060240964,4.34E-06,no,Chicken,Chicken-no
chick_phage_513,0.148959474,3.81E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_4342,0.179627601,5.99E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_972,0.176341731,8.04E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_539,0.161007667,8.48E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_1294,0.089813801,6.58E-06,no,Chicken,Chicken-no
chick_phage_5798,0.077765608,1.51E-05,no,Chicken,Chicken-no
chick_phage_2952,0.485213582,0.000320879,Compartments,Chicken,Chicken-Compartments
chick_phage_1298,0.209200438,1.97E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1602,0.112814896,1.61E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_144,0.050383352,9.33E-06,no,Chicken,Chicken-no
chick_phage_2905,0.21905805,4.36E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_444,0.6067908,9.49E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_328,0.30230011,1.34E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1880,0.568455641,2.16E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_4685,0.192771084,8.76E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_1192,0.120481928,1.04E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1457,0.17524644,1.82E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1404,0.083242059,1.12E-05,no,Chicken,Chicken-no
chick_phage_3285,0.152245345,1.40E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_424,0.267250821,2.10E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_1290,0.307776561,5.06E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_4462,0.400876232,3.07E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_139,0.191675794,6.30E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_60,0.143483023,2.09E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5571,0.239868565,1.37E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_96,0.208105148,2.09E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_665,0.213581599,7.86E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_247,0.401971522,7.40E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_581,0.156626506,2.02E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_656,0.3033954,1.35E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1452,0.855421687,0.002866563,Compartments,Chicken,Chicken-Compartments
chick_phage_2728,0.371303395,4.78E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5103,0.668127054,2.68E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3065,0.495071194,2.05E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5463,0.082146769,1.95E-06,no,Chicken,Chicken-no
chick_phage_1046,0.133625411,4.95E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3054,0.811610077,0.000828802,Compartments,Chicken,Chicken-Compartments
chick_phage_1066,0.269441402,2.62E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_362,0.875136911,0.000372466,Compartments,Chicken,Chicken-Compartments
chick_phage_493,0.052573932,2.38E-05,no,Chicken,Chicken-no
chick_phage_445,0.053669222,4.22E-06,no,Chicken,Chicken-no
chick_phage_4214,0.423877327,2.34E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_785,0.127053669,3.52E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_3293,0.167579409,4.22E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_228,0.401971522,2.95E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1496,0.240963855,9.66E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_655,0.202628697,4.87E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_102,0.04162103,8.47E-05,no,Chicken,Chicken-no
chick_phage_4322,0.17196057,1.17E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_2677,0.358159912,1.60E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_2231,0.090909091,5.99E-06,no,Chicken,Chicken-no
chick_phage_4351,0.127053669,1.39E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_173,0.036144578,1.50E-05,no,Chicken,Chicken-no
chick_phage_2654,0.240963855,1.35E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5492,0.056955093,0.000114105,no,Chicken,Chicken-no
chick_phage_1610,0.396495071,7.42E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1456,0.21577218,0.000105903,Compartments,Chicken,Chicken-Compartments
chick_phage_1154,0.372398686,6.95E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3032,0.269441402,9.33E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_545,0.214676889,8.27E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_465,0.266155531,8.44E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_189,0.246440307,0.000182494,Compartments,Chicken,Chicken-Compartments
chick_phage_6088,0.509309967,0.00017717,Compartments,Chicken,Chicken-Compartments
chick_phage_152,0.166484118,6.33E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_512,0.703176342,0.000163318,Compartments,Chicken,Chicken-Compartments
chick_phage_5649,0.594742607,0.000237287,Compartments,Chicken,Chicken-Compartments
chick_phage_1718,0.170865279,5.05E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1941,0.123767798,0.000190237,Compartments,Chicken,Chicken-Compartments
chick_phage_6128,0.238773275,0.00015684,Compartments,Chicken,Chicken-Compartments
chick_phage_2001,0.832420591,0.000527466,Compartments,Chicken,Chicken-Compartments
chick_phage_1505,0.232201533,9.26E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_4246,0.144578313,1.04E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_112,0.248630887,0.000166789,Compartments,Chicken,Chicken-Compartments
chick_phage_1266,0.140197152,9.92E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_123,0.053669222,2.95E-05,no,Chicken,Chicken-no
chick_phage_282,0.054764513,8.85E-06,no,Chicken,Chicken-no
chick_phage_4819,0.244249726,1.44E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_952,0.027382256,8.62E-07,no,Chicken,Chicken-no
chick_phage_3548,0.21577218,5.31E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_21,0.165388828,3.10E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3196,0.211391019,5.02E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5022,0.667031763,0.000486276,Compartments,Chicken,Chicken-Compartments
chick_phage_832,0.157721796,1.03E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3698,0.588170865,8.27E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_327,0.062431544,1.93E-05,no,Chicken,Chicken-no
chick_phage_1783,0.272727273,2.40E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_543,0.315443593,1.44E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1243,0.395399781,5.80E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3357,0.015334064,2.92E-06,no,Chicken,Chicken-no
chick_phage_5371,0.104052574,0.000168029,Compartments,Chicken,Chicken-Compartments
chick_phage_547,0.209200438,0.000115019,Compartments,Chicken,Chicken-Compartments
chick_phage_3565,0.21686747,3.13E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1691,0.524644031,7.23E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_6147,0.802847755,0.000268495,Compartments,Chicken,Chicken-Compartments
chick_phage_413,0.248630887,1.38E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5491,0.049288061,3.15E-05,no,Chicken,Chicken-no
chick_phage_1682,0.17196057,2.23E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1721,0.624315444,0.000642734,Compartments,Chicken,Chicken-Compartments
chick_phage_414,0.317634173,5.11E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_766,0.43483023,1.02E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_416,0.116100767,2.57E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_4480,0.722891566,0.00037038,Compartments,Chicken,Chicken-Compartments
chick_phage_2027,0.243154436,6.95E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_2549,0.286966046,4.04E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_1239,0.125958379,1.20E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_419,0.201533406,0.000238442,Compartments,Chicken,Chicken-Compartments
chick_phage_2314,0.049288061,4.42E-06,no,Chicken,Chicken-no
chick_phage_532,0.47754655,0.000664512,Compartments,Chicken,Chicken-Compartments
chick_phage_510,0.128148959,1.62E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_4546,0.179627601,1.07E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1664,0.623220153,6.15E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3479,0.25958379,9.54E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_644,0.190580504,0.000636664,Compartments,Chicken,Chicken-Compartments
chick_phage_423,0.190580504,0.000196244,Compartments,Chicken,Chicken-Compartments
chick_phage_472,0.102957284,3.28E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_374,0.639649507,0.000552016,Compartments,Chicken,Chicken-Compartments
chick_phage_1556,0.134720701,5.12E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5237,0.113910186,1.46E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1114,0.17305586,3.95E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5384,0.893756846,0.000445374,Compartments,Chicken,Chicken-Compartments
chick_phage_3033,0.094194962,2.26E-06,no,Chicken,Chicken-no
chick_phage_739,0.178532311,4.66E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1858,0.062431544,2.46E-06,no,Chicken,Chicken-no
chick_phage_2538,0.307776561,1.06E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_4812,0.318729463,1.98E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1513,0.189485214,5.88E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_184,0.290251917,3.57E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1608,0.384446878,5.24E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_796,0.12924425,4.38E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_1786,0.492880613,2.08E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_2497,0.092004381,1.08E-05,no,Chicken,Chicken-no
chick_phage_426,0.212486309,0.000120692,Compartments,Chicken,Chicken-Compartments
chick_phage_6008,0.751369113,3.41E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5097,0.623220153,4.33E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_761,0.125958379,9.00E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5138,0.060240964,1.34E-06,no,Chicken,Chicken-no
chick_phage_1279,0.113910186,4.01E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_2374,0.295728368,9.05E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_428,0.207009858,8.43E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1027,0.144578313,1.11E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3447,0.17196057,4.39E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3953,0.397590361,5.46E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_333,0.474260679,5.58E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_298,0.449069003,0.000746491,Compartments,Chicken,Chicken-Compartments
chick_phage_3731,0.120481928,2.92E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_2088,0.751369113,6.90E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3155,0.136911281,3.18E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_4558,0.495071194,0.000192238,Compartments,Chicken,Chicken-Compartments
chick_phage_888,0.082146769,3.64E-06,no,Chicken,Chicken-no
chick_phage_1073,0.176341731,1.01E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3365,0.144578313,1.03E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3007,0.237677985,4.82E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1881,0.089813801,6.70E-06,no,Chicken,Chicken-no
chick_phage_434,0.186199343,3.70E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1962,0.692223439,3.97E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_5805,0.377875137,5.15E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_439,0.61007667,0.000118589,Compartments,Chicken,Chicken-Compartments
chick_phage_1278,0.046002191,2.30E-05,no,Chicken,Chicken-no
chick_phage_440,0.855421687,0.000431603,Compartments,Chicken,Chicken-Compartments
chick_phage_1558,0.146768894,4.02E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1544,0.08762322,5.42E-05,no,Chicken,Chicken-no
chick_phage_507,0.213581599,2.39E-06,Compartments,Chicken,Chicken-Compartments
chick_phage_4903,0.055859803,6.67E-06,no,Chicken,Chicken-no
chick_phage_2412,0.327491785,1.69E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_3516,0.164293538,1.91E-05,Compartments,Chicken,Chicken-Compartments
chick_phage_1237,0.508214677,0.000143724,Compartments,Chicken,Chicken-Compartments
chick_phage_915,0.168674699,2.21E-05,Compartments,Chicken,Chicken-Compartments
