Phage,Host,Source
48979.56181,26308.38534,Chicken
144282.0753,304884.2968,Chicken
9529.968873,5496.259818,Chicken
253096.1475,640027.5725,Chicken
67232.10061,38558.76163,Chicken
19234.3139,46848.25902,Chicken
44055.66617,57920.91896,Chicken
46425.38017,1670.791126,Chicken
36868.2517,14346.92037,Chicken
43515.29234,7600.801313,Chicken
17993.19457,600.97078,Chicken
29289.87365,971.895405,Chicken
47953.5268,76.42684,Chicken
44604.38213,12588.9967,Chicken
42286.04048,9815.236475,Chicken
36964.6734,10262.66327,Chicken
33205.9688,6878.0476,Chicken
44510.6637,2473.2019,Chicken
11108.52668,3594.20964,Chicken
46984.40907,1595.80029,Chicken
18371.1575,3082.03326,Chicken
42368.5556,9049.355808,Chicken
12435.3322,1649.867716,Chicken
40356.36826,2960.174947,Chicken
57235.91578,18843.26742,Chicken
2957.323144,562.473207,Chicken
36272.14064,5651.535859,Chicken
48143.43971,7521.89407,Chicken
68612.25143,13361.65217,Chicken
562.400957,123.508119,Chicken
1238.294821,219.66123,Chicken
44674.57438,636.390537,Chicken
11668.25245,280317.8995,Chicken
81955.58107,59557.40035,Chicken
12747.8259,48511.69286,Chicken
43473.6078,7989.221571,Chicken
16112.14535,5028.05214,Chicken
19570.78176,436034.8844,Chicken
11271.39067,299583.5218,Chicken
11495.63463,303097.5844,Chicken
5278.765374,498210.0259,Chicken
21801.36959,451616.945,Chicken
10354.59352,142312.5561,Chicken
12198.16688,298865.2066,Chicken
20276.14509,55123.23548,Chicken
11651.65771,655977.2728,Chicken
6105.24602,311955.9839,Chicken
19784.08187,231902.1182,Chicken
23581.8454,157493.9548,Chicken
50596.16732,7347.924685,Chicken
16737.82326,101208.1967,Chicken
11881.35674,298398.3616,Chicken
42523.78933,30166.12763,Chicken
28382.21466,3738.904955,Chicken
32132.0929,176403.945,Chicken
39741.36591,703.538956,Chicken
8413.204734,251679.796,Chicken
30217.27273,60811.05089,Chicken
14006.28304,393521.7556,Chicken
38862.50966,743.642406,Chicken
10807.6928,164846.7032,Chicken
38507.80369,1123.644009,Chicken
29949.50683,14621.03344,Chicken
21721.64687,167849.8356,Chicken
24763.07864,108809.7559,Chicken
24977.67534,18199.00154,Chicken
40522.02129,19219.35108,Chicken
41065.76981,1302.217078,Chicken
15723.534,378018.3093,Chicken
37797.82342,926.048686,Chicken
11631.91986,298284.0667,Chicken
25171.49134,2767.216165,Chicken
34809.16046,13501.5857,Chicken
10819.90603,564016.4112,Chicken
21108.29872,204959.7284,Chicken
17114.88055,576282.1414,Chicken
17343.8028,128253.3987,Chicken
23878.54327,223406.9461,Chicken
29462.7226,4020.547809,Chicken
16999.11108,196086.1406,Chicken
22665.08172,524333.7558,Chicken
7590.718803,13557.24683,Pig
9598.121298,47069.58968,Pig
7218.851854,5733.959776,Pig
2784.940157,12369.03157,Pig
5425.164903,14195.7133,Pig
11308.12073,20552.7812,Pig
9490.612255,17980.08893,Pig
11595.50765,7438.32137,Pig
18304.92915,17703.76311,Pig
8748.806734,21104.1471,Pig
19595.35416,4786.520092,Pig
48519.9454,8863.878545,Pig
6363.497828,14270.42447,Pig
8408.618263,10101.55785,Pig
11946.384,26306.83413,Pig
11843.45914,4285.576255,Pig
15155.66118,24308.32182,Pig
8091.800132,51914.68788,Pig
4316.236588,14917.61044,Pig
8471.916606,43762.68642,Pig
7459.976663,5260.146567,Pig
4790.514625,10294.79931,Pig
7059.105652,6729.945211,Pig
15148.10012,66422.29445,Pig
5096.029158,19424.13206,Pig
5347.71498,2059.743179,Pig
22927.97925,20512.6765,Pig
5227.499897,8206.365044,Pig
7898.858112,31985.65242,Pig
3643.39682,10231.42441,Pig
9833.305274,17331.58363,Pig
4669.968601,18097.30079,Pig
6649.353245,19011.35305,Pig
14425.38376,11392.65691,Pig
7768.653683,27710.97803,Pig
10516.83834,18761.43614,Pig
7551.294015,29127.31895,Pig
9456.457473,21693.78579,Pig
8639.345919,19835.4553,Pig
12071.71316,27455.24008,Pig
8710.184118,10512.92178,Pig
8164.917216,50680.33472,Pig
5344.653433,6388.001154,Pig
10727.35589,33931.79835,Pig
9582.374349,26874.00876,Pig
13633.5938,40884.05864,Pig
11966.44358,71617.27544,Pig
9060.318067,35072.63569,Pig
5033.344516,13945.59175,Pig
50154.31156,109218.1665,Pig
12917.23649,49678.57869,Pig
25041.16826,58641.48576,Pig
13771.69251,40952.00793,Pig
46115.04402,54596.60698,Pig
45470.93745,53404.96743,Pig
28454.7146,110084.8522,Pig
39895.41112,129000.1297,Pig
20051.93398,33700.53579,Pig
29792.05058,90384.42795,Pig
64301.13655,252311.5646,Pig
18646.77159,102337.1688,Pig
46904.56409,60961.21971,Pig
18176.92221,34924.98532,Pig
17480.57165,138496.4719,Pig
21730.59664,123701.4189,Pig
20270.0069,52782.61795,Pig
35581.35574,196879.2631,Pig
26060.02074,106919.9411,Pig
18721.27778,16116.04499,Pig
14840.97412,32014.25097,Pig
20768.65845,18542.24846,Pig
31911.13701,185089.0907,Pig
13405.26282,40472.53265,Pig
26235.56974,165922.1104,Pig
17246.25769,137190.618,Pig
27826.16951,199098.2547,Pig
28375.50292,39107.7825,Pig
22243.23645,105254.3428,Pig
34385.30938,129555.9121,Pig
24890.93232,148620.8518,Pig
44962.87057,164518.6653,Pig
19072.89834,108927.667,Pig
39980.67369,217579.9194,Pig
41187.39703,260103.7418,Pig
56467.77876,208667.0686,Pig
89535.63475,380244.6485,Pig
75285.27088,312514.3521,Pig
24389.96856,95965.33266,Pig
48123.64824,218678.4786,Pig
47273.02858,261336.7962,Pig
38686.54297,118737.1375,Pig
44491.73963,250642.798,Pig
54292.61318,236209.7489,Pig
33527.76554,173517.149,Pig
88315.69402,404112.3515,Pig
43384.65203,203371.609,Pig
25653.93169,89632.61528,Pig
83891.64129,360403.9005,Pig
45596.4365,227221.6309,Pig
40123.66066,121781.9608,Pig
18093.26163,56355.22985,Pig
25254.14577,62395.83495,Pig
6933.242162,23328.124,Pig
139.338517,422.902315,Pig
23836.75045,70636.37258,Pig
4208.121985,13673.76089,Pig
5468.155922,10195.02218,Pig
17542.88125,14633.66993,Pig
11422.56044,8280.464124,Pig
22140.51435,3074.035991,Pig
29545.51864,40892.38437,Pig
32473.49494,36029.91082,Pig
1691.305146,1797.232602,Pig
5600.497153,60631.79288,Pig
6699.064788,1234.993705,Pig
21390.24657,67598.43419,Pig
3674.399554,20287.72636,Pig
15705.53031,8638.507721,Pig
13014.99288,10697.70062,Pig
1870.369494,34918.0396,Pig
7622.437981,1848.892128,Pig
32772.82174,60058.39951,Pig
4290.481531,2270.353356,Pig
2376.082082,3500.792017,Pig
2436.736035,1153.82779,Pig
16899.81147,3230.35702,Pig
1610.950063,5352.624978,Pig
8500.643423,3227.408489,Pig
4209.113528,13796.74574,Pig
5939.815698,19254.31231,Pig
5549.665695,10819.15342,Pig
9196.485376,50541.62838,Pig
18006.60066,136216.9093,Pig
12840.03028,5832.773983,Pig
7128.442832,23493.39659,Pig
19788.54758,31572.57011,Pig
4512.859627,2417.479845,Pig
15254.87619,96693.95155,Pig
6571.699829,23775.78841,Pig
6087.890354,23613.43445,Pig
17206.93217,11283.37115,Pig
8650.259249,25820.63508,Pig
9507.961755,38246.75679,Pig
7266.200397,14055.97286,Pig
13689.37834,20074.65139,Pig
4885.774416,5229.49568,Pig
14781.94557,70509.34095,Pig
15654.53346,11712.20091,Pig
69373.27127,3456.452517,Pig
28256.11538,20664.19933,Pig
8850.886519,5153.081332,Pig
51969.02016,7671.312297,Pig
7556.250396,5807.766572,Pig
114044.1006,4607.975291,Pig
17743.12654,1394.403335,Pig
3424.483018,3401.582093,Pig
4585.969992,3884.602673,Pig
19250.24717,44826.54536,Pig
17210.60758,8679.850675,Pig
30652.00336,10294.50701,Pig
34342.01172,9810.564828,Pig
39565.92915,3688.966279,Pig
33005.33518,7669.647295,Pig
9226.530545,6806.773033,Pig
8659.5974,2475.611462,Pig
14382.4942,7194.827914,Pig
18723.49074,1169.81743,Pig
32738.10394,11148.73024,Pig
24485.35929,3656.822777,Pig
36136.38339,7114.175085,Pig
35378.45695,3243.728305,Pig
26507.82912,11595.18236,Pig
15595.96533,13002.76329,Pig
36742.0179,7875.418417,Pig
23187.16532,8715.572813,Pig
18822.29453,8094.905978,Pig
45471.15045,8631.423492,Pig
17354.75856,6486.466912,Pig
37843.04721,7243.785864,Pig
22387.51349,6352.159771,Pig
14034.47808,14537.98967,Pig
37519.65175,7092.682041,Pig
6799.722049,6976.276243,Pig
13813.10128,5737.922305,Pig
25178.2517,6802.44813,Pig
10099.18452,7392.396994,Pig
28751.51743,14239.32394,Pig
25184.50969,8708.124603,Pig
12070.88312,3242.392914,Pig
15984.47495,8909.064637,Pig
30607.23149,7161.572322,Pig
8177.435666,4198.354052,Pig
32559.91843,15714.09621,Pig
56395.63904,4515.987807,Pig
16683.58488,7276.493994,Pig
6349.842942,2076.530267,Pig
33103.28776,17554.11383,Pig
10619.63741,10738.10514,Pig
15038.49842,10183.10876,Pig
34907.09922,4823.456829,Pig
16852.99287,17366.63827,Pig
129304.1158,9104.145666,Pig
5284.13695,2119.572791,Pig
28296.67639,15886.91084,Pig
38050.69144,17552.35608,Pig
69089.95659,5093.822336,Pig
22510.57794,6938.644791,Pig
98457.7618,8044.967873,Pig
61465.83793,6500.422878,Pig
33056.28564,10670.0717,Pig
11309.35128,9002.779761,Pig
41774.54419,7152.293548,Pig
51099.67703,8918.189074,Pig
32783.53084,7200.196107,Pig
28074.61085,7674.980167,Pig
52625.74344,4244.290459,Pig
19337.8189,8687.490085,Pig
17527.61833,3159.404597,Pig
6921.868737,13930.13531,Pig
35117.19341,7771.64017,Pig
11787.03931,3503.530129,Pig
10827.64763,9100.785899,Pig
18454.58672,11048.67666,Pig
25009.05988,12945.33282,Pig
9781.62782,8322.460051,Pig
47877.18003,15328.43911,Pig
20131.35474,5357.233734,Pig
30338.48567,6840.980958,Pig
17186.80652,6708.347922,Pig
22233.12736,6495.173113,Pig
19343.56992,3013.367248,Pig
20701.20931,3988.471034,Pig
22996.85188,10883.3736,Pig
52426.95195,19022.05629,Pig
36299.89587,2286.01007,Pig
49517.69249,15004.59914,Pig
66422.08552,14397.53094,Pig
59264.69368,22552.68062,Pig
40639.07501,8180.086634,Pig
27419.44365,26654.63685,Pig
25012.20325,44070.57655,Pig
8691.03535,10518.73688,Pig
8359.880337,3099.6813,Pig
16654.76037,6675.065396,Pig
22568.76069,6697.697049,Pig
22665.32983,13997.50838,Pig
42055.64137,6427.751996,Pig
54274.69838,5888.337922,Pig
52659.84662,7156.533856,Pig
70525.46474,5509.761931,Pig
15690.07435,3472.165837,Pig
8797.343324,1113.176179,Pig
39907.62354,4999.682708,Pig
31540.98134,8530.209636,Pig
519344.4308,11307.29831,Pig
27945.31229,5015.513359,Pig
8484.377659,6830.443306,Pig
12673.02345,9065.517806,Pig
27763.54417,11908.98868,Pig
92134.91794,4311.118935,Pig
8612.421179,8318.79346,Pig
19241.57977,2376.668187,Pig
24415.82254,8673.27378,Pig
44271.16579,3093.155753,Pig
7106.37116,7513.59012,Pig
11638.00712,81.438552,Pig
15298.59846,5052.963335,Pig
6317.531963,3394.706461,Pig
19660.23253,6807.076871,Pig
7584.402343,3313.931412,Pig
35151.16527,3072.099267,Pig
15224.10719,3600.521726,Pig
26870.50482,10633.17946,Pig
8230.39919,8824.005853,Pig
7811.455583,8559.273985,Pig
21192.7849,4411.076859,Pig
23385.63821,9656.408712,Pig
10047.17667,5555.277215,Pig
22068.69581,3825.979178,Pig
8377.469997,1584.2187,Pig
30503.22633,5082.086035,Pig
20426.64179,2196.66315,Pig
16765.17808,5071.579535,Pig
37564.84834,4916.434027,Pig
7311.735507,10752.88813,Pig
13454.21191,27306.00822,Pig
26710.30299,4432.627966,Pig
47452.91112,9915.436459,Pig
34122.2517,24341.23402,Pig
105140.7969,10210.76174,Pig
38333.41597,7880.393259,Pig
21982.14611,13049.38102,Pig
86160.2951,9139.802431,Pig
10347.22169,25123.66145,Pig
42788.30795,17618.01738,Pig
31813.6986,10768.18489,Pig
144376.7531,9256.392295,Pig
38983.89771,3162.021847,Pig
29488.39451,3123.368697,Pig
22073.88669,13966.51145,Pig
13714.53034,8342.416086,Pig
26664.9758,37943.9017,Pig
26823.11464,36018.48931,Pig
24804.61889,29852.3115,Pig
11902.6376,10483.87202,Pig
57909.16195,5944.559643,Pig
21282.60402,7180.923625,Pig
47989.68143,9989.428705,Pig
9044.504308,11407.51355,Pig
14287.92147,11294.13734,Pig
36112.28458,32720.17022,Pig
32653.69982,44872.28607,Pig
17277.11279,28440.45982,Pig
7500.154777,4809.267472,Pig
11794.70995,11679.23083,Pig
20563.30731,17592.68325,Pig
137781.9772,10953.88789,Pig
22348.45611,3874.944411,Pig
33443.70203,5176.691516,Pig
22436.15639,6692.011816,Pig
18615.29253,12357.29223,Pig
49622.48586,6736.345847,Pig
34081.05726,6700.321018,Pig
11347.85018,7229.5738,Pig
24295.16664,6273.587141,Pig
78650.1963,42716.76285,Pig
48115.17981,7670.762953,Pig
23622.56933,14467.90269,Pig
13609.40222,5624.420887,Pig
39926.79938,3512.998239,Pig
16868.58894,3615.196915,Pig
23291.47192,4601.789137,Pig
26496.67347,3931.414328,Pig
128961.3655,10671.87632,Pig
85126.98267,22035.02135,Pig
9606.618527,19316.95298,Pig
62624.93395,8025.803352,Pig
13194.40609,2808.253133,Pig
21264.91909,10792.60953,Pig
15966.52335,7858.845974,Pig
11346.18953,3066.441906,Pig
7179.691896,4569.516426,Pig
17774.64694,589.715368,Pig
14686.13692,4786.222585,Pig
13764.24069,12128.36502,Pig
9432.36337,6723.188095,Pig
15885.47844,8714.674682,Pig
20926.15037,11643.51561,Pig
20083.19529,8027.618641,Pig
35848.11142,9269.650459,Pig
24751.01799,2895.683805,Pig
53692.04679,8837.920602,Pig
12451.82636,5768.118352,Pig
42544.6727,5699.283455,Pig
52012.28902,9263.206992,Pig
11018.40012,7222.404035,Pig
20374.3441,6085.856693,Pig
5352.983613,3316.887937,Pig
41249.09983,7256.726894,Pig
34894.34426,2886.417253,Pig
23640.80031,11412.82067,Pig
25922.12744,4514.263739,Pig
34446.27115,5327.710446,Pig
136314.5881,10331.18318,Pig
43136.7968,2412.633861,Pig
14193.86962,4304.77684,Pig
26590.39696,4267.387324,Pig
26031.96043,15369.58934,Pig
7120.720708,3785.813086,Pig
36717.7044,5068.037676,Pig
45628.01295,8545.965309,Pig
21258.92482,9954.456074,Pig
19237.54921,12761.53831,Pig
16332.89407,7364.79322,Pig
13860.04536,8755.136823,Pig
8305.425043,5491.04074,Pig
108953.9512,22714.90864,Pig
44502.55156,5466.791652,Pig
8950.972073,5483.351066,Pig
6147.83132,7789.676503,Pig
30596.95218,7856.233126,Pig
24515.65729,19622.98056,Pig
6659.561829,4928.371153,Pig
39184.7605,3881.25477,Pig
16992.64253,6395.590948,Pig
24093.48528,6243.831636,Pig
48518.92198,10269.57833,Pig
21432.75238,3429.033018,Pig
29325.51783,5492.499464,Pig
23544.39536,14235.46229,Pig
29864.00275,3309.859715,Pig
47162.8482,8019.202972,Pig
50280.26776,11670.86603,Pig
10468.22158,5007.386959,Pig
16804.34353,3958.458735,Pig
29350.04413,8894.59704,Pig
27932.34598,9823.538783,Pig
23114.25686,4393.157765,Pig
10910.55463,7580.80162,Pig
43264.63121,11862.05897,Pig
17259.6394,7830.411839,Pig
18670.5026,4432.176317,Pig
57724.15878,5497.72212,Pig
6337.489599,3724.194052,Pig
6394.670362,10941.25391,Pig
6072.271272,4525.39266,Pig
29358.39622,3843.689154,Pig
4700.774244,1496.513571,Pig
4979.029105,3077.213565,Pig
47831.9539,3295.144931,Pig
16945.78988,4909.250257,Pig
16034.97811,4928.381516,Pig
3659.021099,2319.352204,Pig
31842.62644,6466.403787,Pig
58600.5056,4778.632792,Pig
23735.81257,8396.430692,Pig
25129.67662,13435.58721,Pig
10073.69224,5868.534566,Pig
10551.01692,5240.631683,Pig
14201.94514,4215.763009,Pig
14337.6072,8899.097954,Pig
17140.39613,3907.777223,Pig
9829.892943,4462.549215,Pig
9063.020257,6054.952727,Pig
12321.31295,20134.74882,Pig
24804.41059,8484.150197,Pig
13391.82089,7232.51301,Pig
9872.692255,7977.828417,Pig
68768.68678,14534.4587,Pig
13452.41281,5464.159453,Pig
12938.54951,14425.106,Pig
25085.10909,2649.44454,Pig
15231.05518,2515.380353,Pig
40054.3136,4678.402761,Pig
14112.90108,14042.11932,Pig
4621.823352,3310.015386,Pig
8746.132585,5714.257397,Pig
17528.46709,5850.814612,Pig
10899.49539,3060.647863,Pig
7364.169056,16600.44784,Pig
23373.78985,5045.90343,Pig
40892.18164,2084.824195,Pig
18255.30434,2889.221322,Pig
11953.08764,7953.109113,Pig
16893.52007,8190.563212,Pig
45617.25323,7389.538518,Pig
10240.47086,4234.79969,Pig
15822.05524,4849.124496,Pig
19506.39628,6695.027623,Pig
7354.513032,4482.025874,Pig
14994.79997,23464.50687,Pig
9217.923113,21214.07498,Pig
5127.533591,4155.152095,Pig
13941.82758,10255.4058,Pig
36703.10561,3622.083984,Pig
43604.64969,6554.404538,Pig
5829.950245,2255.47882,Pig
5034.544594,6454.263103,Pig
8008.066557,2078.934282,Pig
2454.433623,884.818712,Pig
6680.521001,1006.611067,Pig
4149.625007,2705.09144,Pig
24438.86238,40627.62968,Pig
2595.549512,13444.57103,Pig
13234.0702,4795.720888,Pig
14879.05081,13018.71492,Pig
21422.64956,5686.96297,Pig
32610.99145,2186.899377,Pig
3740.300051,6840.688543,Pig
11050.57042,15264.65906,Pig
84268.41201,355.282961,Pig
6508.562079,2974.150374,Pig
10479.02768,1635.044165,Pig
8103.032893,26384.17129,Pig
10298.8009,29873.58975,Pig
10803.71672,53891.6679,Pig
9139.491166,33397.7368,Pig
10160.61069,24328.00179,Pig
22413.77229,45456.30696,Pig
16417.25872,54761.21168,Pig
10589.99471,31687.91902,Pig
13710.89992,47382.99935,Pig
11871.10967,33717.37298,Pig
23617.06042,38741.95213,Pig
14410.24718,24308.2152,Pig
10252.9022,50043.21661,Pig
15184.85896,50227.26067,Pig
6977.558536,40178.85078,Pig
44848.45524,153260.3366,Pig
13056.97249,112972.0277,Pig
15749.23791,92943.11797,Pig
29494.46123,23675.49854,Pig
51780.16937,94413.02979,Pig
12019.1758,42567.26271,Pig
4520.9027,11478.90088,Pig
9646.611915,64840.47564,Pig
3242.382499,7075.428604,Pig
23957.70206,48149.1269,Pig
16020.37018,49601.65915,Pig
16801.33557,2486.173723,Pig
35476.22315,247719.8588,Pig
51951.3181,191271.1292,Pig
37334.55831,126629.0713,Pig
33436.21622,126062.2709,Pig
31579.71571,99730.89602,Pig
30258.05009,84968.92142,Pig
60524.40891,224121.0464,Pig
19075.10599,190246.1401,Pig
49482.25303,349363.8476,Pig
33906.43098,103124.8141,Pig
31308.93464,67518.69665,Pig
57712.63664,47174.15918,Pig
26349.14335,95217.07543,Pig
48207.72327,30896.56583,Pig
21111.58274,89380.73057,Pig
31439.69539,90470.30387,Pig
22877.49343,59570.6896,Pig
19252.88989,61179.97986,Pig
29109.18444,190015.9966,Pig
30294.65701,143077.6233,Pig
15858.21835,76793.67072,Pig
13752.08588,29968.93325,Pig
47906.77952,111186.5351,Pig
16639.15259,105847.596,Pig
17687.23013,35339.22955,Pig
25890.89091,92256.97704,Pig
27662.8604,34128.73052,Pig
68207.62863,255307.5845,Pig
27938.33984,81474.35374,Pig
44576.87314,184641.7332,Pig
48725.9182,187136.5755,Pig
70139.37154,107817.9607,Pig
43030.84542,144007.1529,Pig
38929.3296,93504.38684,Pig
